sku_id,kategori,arsvolum,cv_target,pris,leveringstid_dager,lt_variabilitet,holdbarhet_dager,substitusjonsgrad,kampanjer_ar,salg_total,salg_gj_daglig,salg_std_daglig,salg_max,antall_nulldager,antall_dager,cv_observert,nulldag_andel,klasse
S01862,ikke-mat,202.32,1.759,311.66,27.48,0.497,1302.1,0.413,0.13,666,0.9123287671232877,1.5200484799755052,15,396,730,1.666119204777956,0.5424657534246575,2
S01863,reservedel,31.3,2.301,2194.04,46.86,0.573,980.4,0.286,0.2,90,0.1232876712328767,0.48981969414224624,5,674,730,3.9729819635982198,0.9232876712328767,2
S01864,ferskvare,6694.45,0.471,40.61,2.37,0.216,6.0,0.372,1.91,14784,20.252054794520546,11.587658512021836,125,0,730,0.5721719909209917,0.0,0
S01865,daglig,2002.42,0.191,25.93,5.36,0.29,25.9,0.4,5.41,4100,5.616438356164384,3.5618391119906696,44,3,730,0.6341811101837046,0.00410958904109589,1
S01866,daglig,3653.63,0.263,31.4,5.77,0.227,13.2,0.657,7.71,8019,10.984931506849316,7.51795603137436,97,0,730,0.6843880662056718,0.0,0
S01867,sesong,4573.77,0.558,49.9,19.38,0.15,286.0,0.135,7.33,11518,15.778082191780822,15.557321298155129,211,1,730,0.9860083823279427,0.0013698630136986301,1
S01868,daglig,3241.17,0.409,51.13,4.74,0.176,10.8,0.654,4.98,7079,9.697260273972603,6.469734807402687,91,1,730,0.6671714097194464,0.0013698630136986301,0
S01869,ferskvare,1665.72,0.36,15.16,2.8,0.187,5.4,0.361,3.02,3720,5.095890410958904,3.3882892955167936,35,19,730,0.6649062327223816,0.026027397260273973,1
S01870,daglig,5708.18,0.225,45.07,2.93,0.142,7.3,0.513,3.48,11741,16.083561643835615,6.891666379519005,88,0,730,0.42849130883645975,0.0,0
S01871,ferskvare,2350.52,0.312,57.61,1.45,0.164,6.3,0.588,4.26,4926,6.747945205479452,3.7787983221762516,35,2,730,0.5599924431970491,0.0027397260273972603,1
S01872,premium,107.28,0.637,1404.72,13.22,0.337,1428.1,0.204,2.4,250,0.3424657534246575,0.7355219507110763,6,554,730,2.147724096076343,0.7589041095890411,2
S01873,ferskvare,7431.26,0.269,61.2,1.6,0.204,5.2,0.482,3.68,16176,22.15890410958904,11.905755148502223,169,0,730,0.5372898898619326,0.0,0
S01874,frossen,2401.13,0.387,179.77,8.59,0.396,105.1,0.283,4.83,5253,7.195890410958904,4.746088949565935,51,5,730,0.6595554793799986,0.00684931506849315,1
S01875,kampanje,2214.01,0.65,92.36,9.79,0.213,99.0,0.383,19.61,6067,8.310958904109588,9.087021173726399,156,15,730,1.0933781863887047,0.02054794520547945,1
S01876,daglig,3640.47,0.329,34.09,4.31,0.291,14.8,0.7,4.68,7598,10.408219178082192,5.080470513423546,44,0,730,0.4881210153723597,0.0,0
S01877,ikke-mat,2214.17,0.873,83.45,7.54,0.486,1516.1,0.198,2.12,6645,9.102739726027398,9.135866288440182,86,23,730,1.0036391859384999,0.031506849315068496,1
S01878,ikke-mat,833.75,1.023,226.0,22.96,0.23,1133.5,0.184,0.01,2439,3.341095890410959,3.9143903065833787,35,135,730,1.1715887346477518,0.18493150684931506,1
S01879,premium,298.52,1.595,489.62,16.31,0.434,1005.1,0.389,2.98,416,0.5698630136986301,0.9958328719122647,7,474,730,1.747495183884503,0.6493150684931507,2
S01880,ikke-mat,217.96,1.799,300.33,17.43,0.471,1578.2,0.144,1.21,655,0.8972602739726028,1.3216019504485,12,372,730,1.4729304180571068,0.5095890410958904,1
S01881,daglig,15598.13,0.22,25.2,4.08,0.115,29.1,0.596,3.14,32267,44.201369863013696,17.493224188146627,240,0,730,0.3957620372934279,0.0,0
S01882,kampanje,1828.61,1.069,83.4,8.65,0.266,165.1,0.609,16.62,5860,8.027397260273972,9.454783886835747,91,41,730,1.177814374981245,0.056164383561643834,1
S01883,kampanje,3874.15,1.012,62.36,13.61,0.379,141.0,0.607,13.08,12546,17.186301369863013,20.278535856409768,210,9,730,1.1799243723241775,0.012328767123287671,1
S01884,ferskvare,3575.51,0.317,59.65,1.74,0.152,6.7,0.366,5.15,7473,10.236986301369862,5.213678507547139,58,0,730,0.5092981815213986,0.0,0
S01885,kampanje,1348.78,0.576,62.92,8.54,0.264,130.3,0.494,8.89,3218,4.4082191780821915,3.7712999445166084,40,36,730,0.855515525014644,0.049315068493150684,1
S01886,kampanje,6245.67,0.616,26.29,6.08,0.34,134.4,0.645,17.08,16346,22.39178082191781,19.14753744584303,208,0,730,0.8551145439535919,0.0,1
S01887,reservedel,32.1,0.91,2099.07,27.38,0.3,3576.2,0.052,0.06,84,0.11506849315068493,0.44186635997314355,4,673,730,3.8400290807189856,0.9219178082191781,2
S01888,frossen,1688.45,0.322,99.91,8.7,0.281,527.5,0.478,3.9,3683,5.045205479452055,3.542705990165508,50,10,730,0.7021926073366334,0.0136986301369863,1
S01889,daglig,13447.21,0.333,22.72,2.61,0.239,27.0,0.761,7.05,28422,38.93424657534246,19.509796485268456,256,0,730,0.5010960324483138,0.0,0
S01890,kampanje,3445.52,1.063,112.64,4.23,0.282,60.6,0.699,19.15,12163,16.661643835616438,26.13475226126595,284,16,730,1.5685578517408654,0.021917808219178082,1
S01891,sesong,1945.99,0.926,33.8,8.01,0.273,301.9,0.453,5.1,5911,8.097260273972603,10.174748492562209,107,49,730,1.2565668075740843,0.06712328767123288,1
S01892,premium,127.85,1.0,243.16,18.55,0.251,435.1,0.223,2.13,372,0.5095890410958904,0.9150718462669228,7,497,730,1.795705504771112,0.6808219178082192,2
S01893,daglig,14415.11,0.202,57.19,4.2,0.173,11.6,0.798,6.32,30799,42.19041095890411,21.54169507529588,289,0,730,0.510582726873145,0.0,0
S01894,premium,54.63,0.6,518.85,7.46,0.183,474.0,0.135,1.13,133,0.1821917808219178,0.5746932063404212,6,637,730,3.154331132545169,0.8726027397260274,2
S01895,frossen,3678.98,0.532,76.91,25.63,0.382,521.9,0.272,2.98,8373,11.46986301369863,7.2715162005601535,74,3,730,0.6339671356035963,0.00410958904109589,1
S01896,ferskvare,1029.98,0.299,21.42,1.15,0.191,5.8,0.404,5.67,2220,3.041095890410959,2.339722916100482,19,59,730,0.7693683462852937,0.08082191780821918,1
S01897,reservedel,206.84,1.592,292.21,64.91,0.497,2731.6,0.205,0.57,370,0.5068493150684932,0.9885945972310534,9,502,730,1.95047042156397,0.6876712328767123,2
S01898,premium,78.85,1.515,1383.18,11.44,0.164,216.2,0.141,1.79,282,0.3863013698630137,0.9820494608824546,9,565,730,2.542184774624794,0.773972602739726,2
S01899,ikke-mat,137.29,0.81,160.21,6.35,0.496,1505.1,0.292,2.3,379,0.5191780821917809,0.8200434151989341,5,466,730,1.579503148008501,0.6383561643835617,1
S01900,premium,336.08,0.78,496.63,8.35,0.224,893.6,0.192,2.19,385,0.5273972602739726,0.8231493394938015,5,463,730,1.5607766696895458,0.6342465753424658,2
S01901,ikke-mat,213.51,1.742,178.96,20.88,0.15,1440.9,0.301,0.83,671,0.9191780821917809,1.3241616168155692,10,369,730,1.440593115164479,0.5054794520547945,1
S01902,frossen,2456.53,0.483,144.35,20.97,0.287,377.7,0.429,2.96,5478,7.504109589041096,6.097120648917199,90,4,730,0.812504212068192,0.005479452054794521,1
S01903,kampanje,2872.77,1.085,63.35,8.36,0.397,164.2,0.397,18.92,8711,11.932876712328767,15.46870423284432,167,22,730,1.296309733667358,0.030136986301369864,1
S01904,frossen,2146.9,0.541,65.25,15.94,0.397,133.7,0.536,3.98,4763,6.524657534246575,5.2997989148880995,57,17,730,0.812272351011613,0.023287671232876714,1
S01905,sesong,3438.72,0.725,144.48,18.91,0.153,140.8,0.235,6.74,8845,12.116438356164384,14.359345844642219,273,6,730,1.1851127718020147,0.00821917808219178,1
S01906,daglig,7080.44,0.267,50.73,2.69,0.24,17.6,0.428,3.06,14427,19.763013698630136,9.600383034901352,126,0,730,0.4857752558035619,0.0,0
S01907,frossen,6076.82,0.235,170.8,23.94,0.216,489.7,0.584,2.17,12542,17.18082191780822,7.915892880256781,93,0,730,0.4607400576134149,0.0,0
S01908,sesong,3696.75,0.59,116.42,7.8,0.313,316.8,0.491,9.95,8717,11.941095890410958,9.560468671129199,97,1,730,0.800635784091352,0.0013698630136986301,1
S01909,daglig,6762.33,0.232,16.28,2.6,0.287,22.7,0.42,7.91,14447,19.79041095890411,10.575285840712494,102,0,730,0.5343641353720578,0.0,0
S01910,daglig,6263.98,0.243,33.54,4.91,0.235,17.7,0.605,2.26,12671,17.35753424657534,7.39162054412785,108,0,730,0.42584507909504626,0.0,0
S01911,kampanje,2742.29,0.725,84.89,8.29,0.285,53.9,0.685,10.69,7409,10.14931506849315,11.207160449748706,135,10,730,1.1042282532482866,0.0136986301369863,1
S01912,frossen,2283.07,0.276,151.02,16.16,0.283,483.8,0.504,4.08,4778,6.545205479452055,3.3736264733759342,28,7,730,0.5154347688498183,0.009589041095890411,1
S01913,frossen,3624.04,0.583,151.29,22.96,0.38,523.9,0.233,5.99,8438,11.558904109589042,9.184734690512279,116,0,730,0.7946025508501972,0.0,1
S01914,ferskvare,3404.4,0.395,40.23,2.61,0.198,2.2,0.544,1.71,7510,10.287671232876713,5.395673346830845,48,1,730,0.5244795663364203,0.0013698630136986301,0
S01915,daglig,3400.2,0.341,17.26,2.38,0.152,21.0,0.773,6.67,7662,10.495890410958904,7.442370051065713,82,0,730,0.7090746720540291,0.0,0
S01916,ferskvare,6069.25,0.366,23.38,2.78,0.175,1.6,0.514,4.38,13147,18.00958904109589,11.192843397238523,203,0,730,0.6214935483368161,0.0,0
S01917,sesong,1701.83,0.761,35.21,11.92,0.315,364.6,0.248,3.14,4699,6.436986301369863,6.161476112696473,53,41,730,0.9571988853518675,0.056164383561643834,1
S01918,kampanje,3856.38,0.73,109.28,11.12,0.281,144.3,0.436,14.26,10348,14.175342465753424,13.814643835918586,142,3,730,0.9745545033069741,0.00410958904109589,1
S01919,reservedel,311.3,1.432,2843.05,37.71,0.327,829.3,0.126,1.0,365,0.5,0.9030507659434518,5,499,730,1.8061015318869036,0.6835616438356165,2
S01920,reservedel,64.46,1.372,1231.69,48.55,0.557,2623.6,0.194,1.63,172,0.2356164383561644,0.7119150284166744,9,624,730,3.0214998299079787,0.8547945205479452,2
S01921,frossen,3158.86,0.22,92.69,27.98,0.266,476.9,0.234,3.84,6360,8.712328767123287,3.77988123014284,33,2,730,0.4338542921390367,0.0027397260273972603,0
S01922,sesong,1017.79,0.551,78.43,15.42,0.248,317.5,0.462,6.37,2524,3.4575342465753423,3.4655236247967576,30,82,730,1.0023107155711701,0.11232876712328767,1
S01923,reservedel,206.04,1.37,1380.14,44.96,0.418,2384.2,0.269,0.56,372,0.5095890410958904,0.9387503562874457,8,493,730,1.8421713980909553,0.6753424657534246,2
S01924,reservedel,61.75,1.849,1610.33,27.96,0.322,1858.2,0.229,0.95,169,0.23150684931506849,0.599354182000212,5,610,730,2.5889263482849394,0.8356164383561644,2
S01925,sesong,1880.69,0.782,153.4,13.47,0.281,206.2,0.372,6.05,5144,7.046575342465753,7.253627486466527,79,31,730,1.029383371913018,0.04246575342465753,1
S01926,sesong,1901.59,0.943,123.65,14.74,0.246,277.0,0.151,5.28,5756,7.884931506849315,9.477743349233009,97,42,730,1.2020070613169034,0.057534246575342465,1
S01927,kampanje,2422.8,0.564,95.59,6.27,0.366,165.7,0.367,16.51,5917,8.105479452054794,6.495421842639881,61,4,730,0.8013618294958785,0.005479452054794521,1
S01928,daglig,6645.87,0.426,34.22,3.52,0.159,27.8,0.49,6.97,14953,20.483561643835618,13.036842524839242,145,0,730,0.6364538917362834,0.0,0
S01929,ikke-mat,259.73,1.141,91.84,8.15,0.249,1484.3,0.392,0.82,886,1.2136986301369863,1.767975683104127,17,329,730,1.4566842535733777,0.4506849315068493,1
S01930,sesong,1390.26,0.498,123.07,17.69,0.329,330.2,0.235,4.78,3242,4.441095890410959,3.458150175781077,28,38,730,0.7786704590747027,0.052054794520547946,1
S01931,ferskvare,3189.28,0.271,38.57,2.52,0.204,6.9,0.444,2.38,6796,9.30958904109589,4.885806109517389,64,0,730,0.5248143702100786,0.0,0
S01932,reservedel,46.28,2.23,748.62,66.86,0.405,3014.6,0.248,0.96,146,0.2,0.7524992651377953,10,651,730,3.7624963256889763,0.8917808219178082,2
S01933,daglig,7708.5,0.393,51.2,4.26,0.144,29.3,0.779,5.72,16973,23.25068493150685,15.335530557258593,228,0,730,0.6595732814940655,0.0,0
S01934,ikke-mat,1060.6,1.203,200.19,16.51,0.166,1166.7,0.366,0.44,3157,4.324657534246575,5.291509902008134,42,94,730,1.2235673831060938,0.12876712328767123,1
S01935,kampanje,5415.4,1.066,118.59,6.53,0.368,55.8,0.352,16.75,17947,24.584931506849315,36.40119449355633,475,8,730,1.480630299230853,0.010958904109589041,1
S01936,kampanje,5822.07,1.066,48.26,6.13,0.31,47.3,0.411,9.99,19200,26.301369863013697,36.94781287215594,455,8,730,1.404786635243429,0.010958904109589041,1
S01937,reservedel,36.05,1.105,1989.03,45.09,0.415,2138.8,0.199,1.7,133,0.1821917808219178,0.732143154230279,10,657,730,4.018530094647396,0.9,2
S01938,kampanje,1978.29,1.079,26.15,8.82,0.302,59.6,0.336,8.9,6148,8.421917808219177,9.285595827397314,78,38,730,1.102551228692264,0.052054794520547946,1
S01939,daglig,3454.7,0.197,50.44,5.6,0.158,10.8,0.564,7.29,7197,9.85890410958904,5.30502610289371,52,0,730,0.5380949083107418,0.0,0
S01940,daglig,3855.25,0.183,59.23,4.0,0.168,27.6,0.771,4.98,7756,10.624657534246575,4.516568517358492,59,0,730,0.42510250356777973,0.0,1
S01941,ferskvare,2293.41,0.327,50.87,1.46,0.193,5.6,0.688,5.21,4731,6.480821917808219,3.774187020235814,39,4,730,0.5823624021923788,0.005479452054794521,0
S01942,kampanje,831.54,0.687,73.17,6.58,0.203,143.2,0.443,8.79,2067,2.8315068493150686,2.8751514166522254,32,102,730,1.015413901381773,0.13972602739726028,1
S01943,reservedel,11.94,2.054,575.35,40.86,0.561,878.9,0.191,1.44,45,0.06164383561643835,0.3670705358956457,4,703,730,5.954699804529364,0.963013698630137,2
S01944,frossen,2913.47,0.26,184.7,13.77,0.21,127.4,0.383,2.16,6042,8.276712328767124,4.1312659288672355,41,0,730,0.49914335122030484,0.0,1
S01945,kampanje,7229.2,0.559,101.0,13.81,0.206,138.7,0.7,17.57,19255,26.376712328767123,23.69216745053599,224,0,730,0.8982229155487548,0.0,0
S01946,premium,157.37,1.473,1332.69,8.26,0.217,836.1,0.212,0.99,432,0.5917808219178082,0.9674756689457706,8,453,730,1.6348547183574365,0.6205479452054794,2
S01947,reservedel,85.37,2.099,1113.72,24.26,0.251,1049.7,0.188,0.22,239,0.3273972602739726,0.75971265125397,7,571,730,2.320461236047691,0.7821917808219178,2
S01948,sesong,3276.33,0.59,33.35,18.69,0.224,164.6,0.147,7.62,8104,11.101369863013698,10.05407182492839,112,8,730,0.9056604679414764,0.010958904109589041,1
S01949,reservedel,190.85,1.972,2825.33,47.35,0.512,2760.9,0.139,1.38,420,0.5753424657534246,0.9560694601322007,7,459,730,1.6617397759440633,0.6287671232876713,2
S01950,kampanje,1780.53,0.554,89.86,6.62,0.308,46.7,0.309,8.18,4329,5.9301369863013695,5.486913847981701,62,23,730,0.9252592074443617,0.031506849315068496,1
S01951,daglig,4220.79,0.19,37.96,3.6,0.296,25.6,0.459,4.5,8507,11.653424657534247,5.20779678729092,65,0,730,0.4468898148257166,0.0,0
S01952,sesong,3928.9,0.631,94.43,15.72,0.278,168.9,0.382,5.03,9912,13.578082191780823,11.754230439158025,122,1,730,0.8656767777023162,0.0013698630136986301,1
S01953,premium,94.27,0.824,1455.5,17.64,0.297,292.3,0.336,1.22,244,0.33424657534246577,0.7755203886897992,8,566,730,2.3202044415719403,0.7753424657534247,2
S01954,premium,245.29,1.189,899.1,4.58,0.445,493.2,0.253,2.0,426,0.5835616438356165,0.9639615475699506,7,453,730,1.651858989967286,0.6205479452054794,2
S01955,sesong,548.4,0.774,94.19,13.45,0.341,337.8,0.145,5.58,1493,2.0452054794520547,2.55730166305321,27,202,730,1.250388622926218,0.27671232876712326,1
S01956,daglig,5415.16,0.426,50.83,3.55,0.277,15.7,0.508,5.66,11896,16.295890410958904,9.872165611961947,105,0,730,0.6058070693285323,0.0,0
S01957,frossen,1669.23,0.582,79.6,17.71,0.345,161.3,0.518,4.33,3795,5.198630136986301,3.6836863935471063,25,24,730,0.7085878965189427,0.03287671232876712,1
S01958,kampanje,1706.33,1.114,62.67,5.77,0.239,147.8,0.674,12.54,5559,7.615068493150685,8.87752624425997,70,53,730,1.1657841623151248,0.07260273972602739,1
S01959,ferskvare,1712.68,0.479,42.81,1.85,0.151,3.8,0.557,3.71,3770,5.164383561643835,4.02909071365723,38,21,730,0.7801687588779253,0.028767123287671233,1
S01960,daglig,3881.04,0.297,33.03,4.18,0.122,10.5,0.612,3.65,7995,10.952054794520548,5.653861338536895,82,1,730,0.5162374955762269,0.0013698630136986301,0
S01961,sesong,7470.0,0.56,115.33,11.3,0.182,306.7,0.273,9.41,17975,24.623287671232877,20.103211193426333,256,1,730,0.816430830108552,0.0013698630136986301,1
S01962,ikke-mat,836.31,1.652,376.36,7.6,0.336,1319.4,0.298,1.56,2684,3.6767123287671235,4.711964765075192,58,119,730,1.281570148474251,0.16301369863013698,1
S01963,frossen,2090.85,0.586,174.63,24.16,0.345,380.7,0.555,4.45,4947,6.776712328767124,5.535594276245847,60,15,730,0.8168554319101412,0.02054794520547945,1
S01964,reservedel,20.32,1.89,400.85,66.96,0.459,2348.0,0.059,1.03,45,0.06164383561643835,0.31909084540789934,3,698,730,5.1763626032837005,0.9561643835616438,2
S01965,kampanje,1303.93,0.943,69.93,6.53,0.305,99.3,0.641,18.73,4247,5.817808219178082,7.682553631840471,93,71,730,1.32052369937451,0.09726027397260274,1
S01966,kampanje,2344.3,0.758,23.81,13.25,0.398,49.1,0.574,13.1,6355,8.705479452054794,8.049544635383164,74,19,730,0.924652648911048,0.026027397260273973,1
S01967,frossen,5647.5,0.573,197.13,10.02,0.298,493.1,0.47,3.74,13200,18.08219178082192,12.662933632994468,136,0,730,0.7002986024307546,0.0,1
S01968,sesong,2322.95,0.469,109.5,18.76,0.151,108.8,0.307,6.93,5234,7.16986301369863,5.471329059942317,65,16,730,0.7631009197091883,0.021917808219178082,1
S01969,ferskvare,4393.32,0.51,33.22,2.29,0.184,3.6,0.536,4.48,10732,14.7013698630137,13.133633022323687,190,0,730,0.8933611727819877,0.0,1
S01970,kampanje,1118.87,0.912,63.61,8.3,0.298,97.8,0.476,10.52,3528,4.832876712328767,6.922816786675149,95,89,730,1.432442248943554,0.12191780821917808,1
S01971,premium,164.15,1.5,1199.75,3.88,0.348,642.7,0.379,2.81,502,0.6876712328767123,1.3306500990127323,20,430,730,1.935009108126085,0.589041095890411,2
S01972,ikke-mat,2437.98,1.281,417.67,21.25,0.456,598.7,0.462,2.65,8001,10.96027397260274,13.280132956327295,132,28,730,1.2116606746805305,0.038356164383561646,1
S01973,frossen,1908.13,0.202,126.14,21.96,0.203,433.2,0.461,3.1,3998,5.476712328767123,3.03615707884035,27,3,730,0.5543758548157718,0.00410958904109589,1
S01974,kampanje,1671.24,0.635,102.4,12.66,0.297,106.1,0.461,12.14,4356,5.967123287671233,5.157227666115082,52,26,730,0.8642736906023898,0.03561643835616438,1
S01975,ferskvare,3419.29,0.391,37.49,2.31,0.222,2.0,0.402,1.52,7193,9.853424657534246,4.992630568923067,35,0,730,0.5066898811780675,0.0,0
S01976,premium,80.21,0.948,1441.4,12.75,0.166,980.1,0.339,1.18,208,0.28493150684931506,0.6975699999048656,5,588,730,2.4482024035122687,0.8054794520547945,2
S01977,daglig,4364.42,0.157,50.78,5.22,0.278,9.1,0.443,7.24,9247,12.667123287671233,6.831512450247981,81,0,730,0.5393104886645427,0.0,0
S01978,sesong,588.81,0.646,104.53,5.94,0.279,348.3,0.37,6.25,1464,2.0054794520547947,2.3082062947888464,23,188,730,1.1509498601064603,0.25753424657534246,1
S01979,ferskvare,6077.24,0.27,65.25,1.12,0.146,4.7,0.386,1.19,12502,17.126027397260273,6.667942828416749,60,0,730,0.3893455658889959,0.0,0
S01980,reservedel,809.94,1.386,1742.85,25.67,0.475,3344.4,0.026,1.57,431,0.5904109589041096,1.1261530452657047,13,483,730,1.907405389893189,0.6616438356164384,2
S01981,premium,317.26,0.893,530.1,4.35,0.381,1195.8,0.399,2.8,368,0.5041095890410959,0.89080632024154,7,489,730,1.7670886243921853,0.6698630136986301,2
S01982,sesong,3770.17,0.517,31.39,13.5,0.322,141.7,0.18,6.07,9436,12.926027397260274,9.556704315060902,101,0,730,0.7393380828735119,0.0,1
S01983,reservedel,249.64,2.129,1523.08,32.38,0.376,2971.4,0.226,0.86,400,0.547945205479452,0.9916122285491727,8,485,730,1.8096923171022403,0.6643835616438356,2
S01984,reservedel,60.6,1.137,84.27,16.8,0.266,2741.5,0.245,1.47,170,0.2328767123287671,0.6873449034723171,6,627,730,2.951539879616421,0.8589041095890411,2
S01985,frossen,7104.2,0.585,79.36,10.05,0.231,493.0,0.241,3.36,16968,23.243835616438357,16.073587518676113,144,1,730,0.6915204436959902,0.0013698630136986301,0
S01986,ikke-mat,253.12,1.336,288.29,24.66,0.35,1607.5,0.134,3.44,759,1.0397260273972602,1.5377499217868258,12,353,730,1.4789953134445097,0.48356164383561645,2
S01987,daglig,2109.81,0.443,56.99,5.38,0.282,15.8,0.491,3.1,4601,6.302739726027397,4.630680550431877,66,11,730,0.7347091505792807,0.015068493150684932,1
S01988,frossen,6847.71,0.531,196.85,24.81,0.326,154.0,0.266,3.89,15987,21.9,14.069185310764874,133,0,730,0.6424285530029623,0.0,0
S01989,kampanje,3662.24,1.145,88.38,7.12,0.377,119.8,0.593,12.63,12079,16.546575342465754,25.94049634057819,316,12,730,1.5677259978990046,0.01643835616438356,1
S01990,premium,184.44,0.514,1060.64,16.69,0.441,1322.1,0.126,2.94,302,0.4136986301369863,0.7210940986966091,5,506,730,1.7430420266507438,0.6931506849315069,2
S01991,ikke-mat,551.5,1.499,412.35,28.74,0.439,664.2,0.162,0.24,1713,2.3465753424657536,3.081275909799864,25,182,730,1.3130948126992998,0.2493150684931507,2
S01992,sesong,1067.76,0.694,44.21,12.44,0.263,280.5,0.266,5.23,2579,3.532876712328767,3.255408280262099,29,76,730,0.9214610486976861,0.10410958904109589,1
S01993,ikke-mat,200.65,0.925,57.93,28.64,0.414,658.6,0.326,2.38,610,0.8356164383561644,1.198005872028142,9,387,730,1.43367915832876,0.5301369863013699,1
S01994,ikke-mat,323.26,0.83,432.68,17.7,0.217,1529.5,0.288,2.55,939,1.2863013698630137,1.5338713556434318,12,270,730,1.192466549115767,0.3698630136986301,1
S01995,ferskvare,2563.4,0.308,87.98,2.25,0.225,1.1,0.606,3.42,5407,7.406849315068493,3.9346802732158994,54,1,730,0.5312218604489748,0.0013698630136986301,1
S01996,kampanje,3215.52,0.783,82.09,4.36,0.209,149.8,0.35,8.17,8638,11.832876712328767,12.171365063773397,128,11,730,1.0286057532478097,0.015068493150684932,1
S01997,daglig,4284.78,0.325,51.95,4.98,0.109,19.9,0.617,4.1,8944,12.252054794520548,7.139182817392235,103,1,730,0.5826926941744557,0.0013698630136986301,1
S01998,reservedel,42.66,2.539,539.22,18.71,0.494,2051.4,0.239,0.28,129,0.17671232876712328,0.6221826592239729,9,646,730,3.52087861421318,0.8849315068493151,2
S01999,frossen,2103.2,0.598,50.64,25.15,0.277,97.6,0.404,3.12,4924,6.745205479452054,5.68064219731421,91,21,730,0.8421748180421149,0.028767123287671233,1
S02000,daglig,7150.58,0.236,34.09,2.8,0.266,28.3,0.561,4.69,15118,20.70958904109589,10.45628648845034,109,0,730,0.5049007234137286,0.0,0
S02001,premium,181.36,1.389,1107.65,18.85,0.238,559.1,0.198,0.05,457,0.626027397260274,1.2333419416071814,13,479,730,1.9701085719326965,0.6561643835616439,2
S02002,reservedel,15.94,2.591,856.72,11.2,0.311,1916.6,0.164,0.14,47,0.06438356164383562,0.6645790075999832,17,702,730,10.322184586127399,0.9616438356164384,2
S02003,reservedel,12.28,1.262,2571.06,31.69,0.369,3463.6,0.268,0.75,45,0.06164383561643835,0.34788411460986235,4,702,730,5.643453414782212,0.9616438356164384,2
S02004,premium,610.54,0.815,1024.69,15.27,0.178,1357.4,0.316,0.29,317,0.43424657534246575,0.7745469365699195,6,507,730,1.783656983268269,0.6945205479452055,1
S02005,sesong,7803.57,0.607,97.79,18.76,0.344,145.7,0.36,9.02,19627,26.886301369863013,21.324765608950504,217,0,730,0.793146119862122,0.0,1
S02006,premium,881.06,0.578,1005.8,18.73,0.151,739.7,0.275,1.58,299,0.4095890410958904,0.6547629407058053,3,488,730,1.5985851060710299,0.6684931506849315,2
S02007,sesong,882.81,0.843,66.81,18.19,0.234,73.1,0.486,8.46,2652,3.632876712328767,4.926010993264933,72,115,730,1.355953252293892,0.15753424657534246,1
S02008,ikke-mat,147.22,0.924,285.59,29.68,0.252,1749.5,0.232,2.82,449,0.6150684931506849,1.0866658124257178,16,447,730,1.7667395168614122,0.6123287671232877,2
S02009,ferskvare,4514.44,0.578,27.29,2.89,0.115,2.6,0.668,4.29,10322,14.139726027397261,8.785177998342375,76,0,730,0.6213117553565136,0.0,0
S02010,ferskvare,6500.76,0.457,28.53,2.75,0.107,4.2,0.325,4.48,14720,20.164383561643834,16.023399982936592,201,0,730,0.7946387219798718,0.0,0
S02011,premium,361.73,0.909,579.05,5.18,0.412,283.8,0.289,1.1,363,0.49726027397260275,0.8318872395658339,5,480,730,1.6729412806695831,0.6575342465753424,1
S02012,reservedel,685.74,1.765,1792.23,65.07,0.588,2430.1,0.239,1.27,376,0.5150684931506849,1.0050177584952067,8,492,730,1.951231286440162,0.673972602739726,1
S02013,sesong,3829.22,0.809,121.03,6.87,0.196,283.3,0.16,7.84,11163,15.291780821917808,16.224202935265573,146,7,730,1.0609753778324706,0.009589041095890411,1
S02014,ferskvare,9087.01,0.374,34.36,1.75,0.154,4.6,0.598,5.31,19783,27.1,14.739051643408091,247,0,730,0.5438764444062026,0.0,0
S02015,reservedel,5.25,1.434,2696.56,14.54,0.42,2327.6,0.098,1.94,22,0.030136986301369864,0.2601492298904201,4,718,730,8.63222444636394,0.9835616438356164,2
S02016,daglig,10185.4,0.191,42.21,4.06,0.153,14.0,0.463,7.21,21297,29.173972602739727,12.008850501593342,174,0,730,0.4116289085863332,0.0,0
S02017,frossen,783.13,0.357,184.6,25.62,0.214,384.3,0.261,2.84,1703,2.3328767123287673,1.9266775452524796,20,103,730,0.8258805684288374,0.1410958904109589,1
S02018,frossen,1159.31,0.558,48.64,25.35,0.346,439.1,0.517,4.03,2682,3.673972602739726,3.5289135878283378,46,53,730,0.9605171212209868,0.07260273972602739,1
S02019,reservedel,12.31,1.758,1073.88,59.35,0.233,1990.7,0.232,0.62,43,0.0589041095890411,0.3675207473173996,5,705,730,6.2393057102721325,0.9657534246575342,2
S02020,reservedel,139.27,1.346,2306.4,27.21,0.361,2318.8,0.282,1.59,387,0.5301369863013699,1.068206826803878,11,490,730,2.0149637818264368,0.6712328767123288,2
S02021,ferskvare,3533.35,0.546,70.89,2.03,0.11,5.3,0.507,2.55,8226,11.26849315068493,7.707386525543976,97,1,730,0.6839766792666062,0.0013698630136986301,1
S02022,sesong,1701.05,0.566,108.74,6.8,0.281,310.0,0.227,3.57,4106,5.624657534246575,4.46340956185402,42,27,730,0.7935433463598234,0.036986301369863014,1
S02023,sesong,2547.42,0.857,112.46,18.89,0.349,121.8,0.378,6.27,7058,9.668493150684931,10.547155549327453,100,12,730,1.0908789389358233,0.01643835616438356,1
