dato,t,sku_id,kategori,merke,butikk,pris,basispris,rabatt_pct,kampanje,lager,stockout,salg
2022-06-09,158,P038,snacks,C,middels,49.75,49.75,0,0,422,0,69
2022-06-10,159,P038,snacks,C,middels,49.75,49.75,0,0,327,0,95
2022-06-11,160,P038,snacks,C,middels,49.75,49.75,0,0,210,0,117
2022-06-12,161,P038,snacks,C,middels,49.75,49.75,0,0,149,0,61
2022-06-13,162,P038,snacks,C,middels,42.78,49.75,14,1,730,0,90
2022-06-14,163,P038,snacks,C,middels,49.75,49.75,0,0,669,0,61
2022-06-15,164,P038,snacks,C,middels,49.75,49.75,0,0,595,0,74
2022-06-16,165,P038,snacks,C,middels,49.75,49.75,0,0,490,0,105
2022-06-17,166,P038,snacks,C,middels,49.75,49.75,0,0,381,0,109
2022-06-18,167,P038,snacks,C,middels,49.75,49.75,0,0,252,0,129
2022-06-19,168,P038,snacks,C,middels,49.75,49.75,0,0,167,0,85
2022-06-20,169,P038,snacks,C,middels,49.75,49.75,0,0,756,0,82
2022-06-21,170,P038,snacks,C,middels,35.82,49.75,28,1,635,0,121
2022-06-22,171,P038,snacks,C,middels,49.75,49.75,0,0,558,0,77
2022-06-23,172,P038,snacks,C,middels,49.75,49.75,0,0,490,0,68
2022-06-24,173,P038,snacks,C,middels,49.75,49.75,0,0,355,0,135
2022-06-25,174,P038,snacks,C,middels,49.75,49.75,0,0,247,0,108
2022-06-26,175,P038,snacks,C,middels,49.75,49.75,0,0,160,0,87
2022-06-27,176,P038,snacks,C,middels,49.75,49.75,0,0,753,0,78
2022-06-28,177,P038,snacks,C,middels,49.75,49.75,0,0,644,0,109
2022-06-29,178,P038,snacks,C,middels,49.75,49.75,0,0,564,0,80
2022-06-30,179,P038,snacks,C,middels,49.75,49.75,0,0,464,0,100
2022-07-01,180,P038,snacks,C,middels,49.75,49.75,0,0,342,0,122
2022-07-02,181,P038,snacks,C,middels,49.75,49.75,0,0,227,0,115
2022-07-03,182,P038,snacks,C,middels,49.75,49.75,0,0,155,0,72
2022-07-04,183,P038,snacks,C,middels,49.75,49.75,0,0,749,0,77
2022-07-05,184,P038,snacks,C,middels,49.75,49.75,0,0,666,0,83
2022-07-06,185,P038,snacks,C,middels,49.75,49.75,0,0,575,0,91
2022-07-07,186,P038,snacks,C,middels,49.75,49.75,0,0,475,0,100
2022-07-08,187,P038,snacks,C,middels,49.75,49.75,0,0,387,0,88
2022-07-09,188,P038,snacks,C,middels,49.75,49.75,0,0,271,0,116
2022-07-10,189,P038,snacks,C,middels,49.75,49.75,0,0,195,0,76
2022-07-11,190,P038,snacks,C,middels,49.75,49.75,0,0,780,0,86
2022-07-12,191,P038,snacks,C,middels,49.75,49.75,0,0,704,0,76
2022-07-13,192,P038,snacks,C,middels,49.75,49.75,0,0,633,0,71
2022-07-14,193,P038,snacks,C,middels,40.8,49.75,18,1,488,0,145
2022-07-15,194,P038,snacks,C,middels,49.75,49.75,0,0,385,0,103
2022-07-16,195,P038,snacks,C,middels,49.75,49.75,0,0,273,0,112
2022-07-17,196,P038,snacks,C,middels,44.78,49.75,10,1,181,0,92
2022-07-18,197,P038,snacks,C,middels,49.75,49.75,0,0,760,0,92
2022-07-19,198,P038,snacks,C,middels,49.75,49.75,0,0,672,0,88
2022-07-20,199,P038,snacks,C,middels,49.75,49.75,0,0,580,0,92
2022-07-21,200,P038,snacks,C,middels,49.75,49.75,0,0,474,0,106
2022-07-22,201,P038,snacks,C,middels,49.75,49.75,0,0,365,0,109
2022-07-23,202,P038,snacks,C,middels,49.75,49.75,0,0,241,0,124
2022-07-24,203,P038,snacks,C,middels,49.75,49.75,0,0,153,0,88
2022-07-25,204,P038,snacks,C,middels,49.75,49.75,0,0,748,0,76
2022-07-26,205,P038,snacks,C,middels,49.75,49.75,0,0,644,0,104
2022-07-27,206,P038,snacks,C,middels,49.75,49.75,0,0,575,0,69
2022-07-28,207,P038,snacks,C,middels,49.75,49.75,0,0,495,0,80
2022-07-29,208,P038,snacks,C,middels,49.75,49.75,0,0,390,0,105
2022-07-30,209,P038,snacks,C,middels,49.75,49.75,0,0,281,0,109
2022-07-31,210,P038,snacks,C,middels,49.75,49.75,0,0,204,0,77
2022-08-01,211,P038,snacks,C,middels,49.75,49.75,0,0,793,0,82
2022-08-02,212,P038,snacks,C,middels,49.75,49.75,0,0,708,0,85
2022-08-03,213,P038,snacks,C,middels,33.83,49.75,32,1,520,0,188
2022-08-04,214,P038,snacks,C,middels,49.75,49.75,0,0,420,0,100
2022-08-05,215,P038,snacks,C,middels,49.75,49.75,0,0,293,0,127
2022-08-06,216,P038,snacks,C,middels,49.75,49.75,0,0,143,0,150
2022-08-07,217,P038,snacks,C,middels,49.75,49.75,0,0,54,0,89
2022-08-08,218,P038,snacks,C,middels,49.75,49.75,0,0,667,0,58
2022-08-09,219,P038,snacks,C,middels,49.75,49.75,0,0,589,0,78
2022-08-10,220,P038,snacks,C,middels,49.75,49.75,0,0,476,0,113
2022-08-11,221,P038,snacks,C,middels,49.75,49.75,0,0,378,0,98
2022-08-12,222,P038,snacks,C,middels,49.75,49.75,0,0,277,0,101
2022-08-13,223,P038,snacks,C,middels,49.75,49.75,0,0,173,0,104
2022-08-14,224,P038,snacks,C,middels,49.75,49.75,0,0,112,0,61
2022-08-15,225,P038,snacks,C,middels,49.75,49.75,0,0,727,0,56
2022-08-16,226,P038,snacks,C,middels,49.75,49.75,0,0,659,0,68
2022-08-17,227,P038,snacks,C,middels,49.75,49.75,0,0,573,0,86
2022-08-18,228,P038,snacks,C,middels,41.79,49.75,16,1,419,0,154
2022-08-19,229,P038,snacks,C,middels,49.75,49.75,0,0,295,0,124
2022-08-20,230,P038,snacks,C,middels,49.75,49.75,0,0,180,0,115
2022-08-21,231,P038,snacks,C,middels,49.75,49.75,0,0,96,0,84
2022-08-22,232,P038,snacks,C,middels,49.75,49.75,0,0,689,0,78
2022-08-23,233,P038,snacks,C,middels,49.75,49.75,0,0,622,0,67
2022-08-24,234,P038,snacks,C,middels,49.75,49.75,0,0,549,0,73
2022-08-25,235,P038,snacks,C,middels,36.32,49.75,27,1,374,0,175
2022-08-26,236,P038,snacks,C,middels,49.75,49.75,0,0,251,0,123
2022-08-27,237,P038,snacks,C,middels,49.75,49.75,0,0,163,0,88
2022-08-28,238,P038,snacks,C,middels,49.75,49.75,0,0,84,0,79
2022-08-29,239,P038,snacks,C,middels,49.75,49.75,0,0,666,0,89
2022-08-30,240,P038,snacks,C,middels,41.29,49.75,17,1,547,0,119
2022-08-31,241,P038,snacks,C,middels,49.75,49.75,0,0,449,0,98
2022-09-01,242,P038,snacks,C,middels,49.75,49.75,0,0,317,0,132
2022-09-02,243,P038,snacks,C,middels,49.75,49.75,0,0,209,0,108
2022-09-03,244,P038,snacks,C,middels,49.75,49.75,0,0,97,0,112
2022-09-04,245,P038,snacks,C,middels,49.75,49.75,0,0,14,0,83
2022-09-05,246,P038,snacks,C,middels,49.75,49.75,0,0,580,0,105
2022-09-06,247,P038,snacks,C,middels,49.75,49.75,0,0,509,0,71
2022-09-07,248,P038,snacks,C,middels,35.32,49.75,29,1,369,0,140
2022-09-08,249,P038,snacks,C,middels,33.33,49.75,33,1,150,0,219
2022-09-09,250,P038,snacks,C,middels,34.33,49.75,31,1,0,1,150
2022-09-10,251,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-09-11,252,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-09-12,253,P038,snacks,C,middels,49.75,49.75,0,0,606,0,65
2022-09-13,254,P038,snacks,C,middels,49.75,49.75,0,0,520,0,86
2022-09-14,255,P038,snacks,C,middels,49.75,49.75,0,0,440,0,80
2022-09-15,256,P038,snacks,C,middels,49.75,49.75,0,0,365,0,75
2022-09-16,257,P038,snacks,C,middels,49.75,49.75,0,0,267,0,98
2022-09-17,258,P038,snacks,C,middels,49.75,49.75,0,0,137,0,130
2022-09-18,259,P038,snacks,C,middels,49.75,49.75,0,0,61,0,76
2022-09-19,260,P038,snacks,C,middels,49.75,49.75,0,0,641,0,91
2022-09-20,261,P038,snacks,C,middels,49.75,49.75,0,0,564,0,77
2022-09-21,262,P038,snacks,C,middels,49.75,49.75,0,0,478,0,86
2022-09-22,263,P038,snacks,C,middels,49.75,49.75,0,0,399,0,79
2022-09-23,264,P038,snacks,C,middels,49.75,49.75,0,0,288,0,111
2022-09-24,265,P038,snacks,C,middels,49.75,49.75,0,0,165,0,123
2022-09-25,266,P038,snacks,C,middels,49.75,49.75,0,0,95,0,70
2022-09-26,267,P038,snacks,C,middels,49.75,49.75,0,0,675,0,91
2022-09-27,268,P038,snacks,C,middels,49.75,49.75,0,0,613,0,62
2022-09-28,269,P038,snacks,C,middels,41.79,49.75,16,1,469,0,144
2022-09-29,270,P038,snacks,C,middels,49.75,49.75,0,0,354,0,115
2022-09-30,271,P038,snacks,C,middels,49.75,49.75,0,0,234,0,120
2022-10-01,272,P038,snacks,C,middels,49.75,49.75,0,0,114,0,120
2022-10-02,273,P038,snacks,C,middels,49.75,49.75,0,0,16,0,98
2022-10-03,274,P038,snacks,C,middels,49.75,49.75,0,0,613,0,74
2022-10-04,275,P038,snacks,C,middels,49.75,49.75,0,0,512,0,101
2022-10-05,276,P038,snacks,C,middels,49.75,49.75,0,0,430,0,82
2022-10-06,277,P038,snacks,C,middels,37.31,49.75,25,1,266,0,164
2022-10-07,278,P038,snacks,C,middels,32.34,49.75,35,1,16,0,250
2022-10-08,279,P038,snacks,C,middels,49.75,49.75,0,0,0,1,16
2022-10-09,280,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-10-10,281,P038,snacks,C,middels,49.75,49.75,0,0,598,0,73
2022-10-11,282,P038,snacks,C,middels,49.75,49.75,0,0,503,0,95
2022-10-12,283,P038,snacks,C,middels,49.75,49.75,0,0,393,0,110
2022-10-13,284,P038,snacks,C,middels,49.75,49.75,0,0,308,0,85
2022-10-14,285,P038,snacks,C,middels,49.75,49.75,0,0,188,0,120
2022-10-15,286,P038,snacks,C,middels,49.75,49.75,0,0,39,0,149
2022-10-16,287,P038,snacks,C,middels,49.75,49.75,0,0,0,1,39
2022-10-17,288,P038,snacks,C,middels,49.75,49.75,0,0,583,0,88
2022-10-18,289,P038,snacks,C,middels,49.75,49.75,0,0,518,0,65
2022-10-19,290,P038,snacks,C,middels,49.75,49.75,0,0,436,0,82
2022-10-20,291,P038,snacks,C,middels,44.28,49.75,11,1,265,0,171
2022-10-21,292,P038,snacks,C,middels,49.75,49.75,0,0,152,0,113
2022-10-22,293,P038,snacks,C,middels,49.75,49.75,0,0,29,0,123
2022-10-23,294,P038,snacks,C,middels,49.75,49.75,0,0,0,1,29
2022-10-24,295,P038,snacks,C,middels,49.75,49.75,0,0,563,0,108
2022-10-25,296,P038,snacks,C,middels,49.75,49.75,0,0,491,0,72
2022-10-26,297,P038,snacks,C,middels,40.3,49.75,19,1,373,0,118
2022-10-27,298,P038,snacks,C,middels,49.75,49.75,0,0,272,0,101
2022-10-28,299,P038,snacks,C,middels,49.75,49.75,0,0,171,0,101
2022-10-29,300,P038,snacks,C,middels,49.75,49.75,0,0,78,0,93
2022-10-30,301,P038,snacks,C,middels,49.75,49.75,0,0,0,1,78
2022-10-31,302,P038,snacks,C,middels,49.75,49.75,0,0,584,0,87
2022-11-01,303,P038,snacks,C,middels,49.75,49.75,0,0,514,0,70
2022-11-02,304,P038,snacks,C,middels,49.75,49.75,0,0,424,0,90
2022-11-03,305,P038,snacks,C,middels,49.75,49.75,0,0,324,0,100
2022-11-04,306,P038,snacks,C,middels,49.75,49.75,0,0,203,0,121
2022-11-05,307,P038,snacks,C,middels,49.75,49.75,0,0,67,0,136
2022-11-06,308,P038,snacks,C,middels,49.75,49.75,0,0,0,1,67
2022-11-07,309,P038,snacks,C,middels,49.75,49.75,0,0,579,0,92
2022-11-08,310,P038,snacks,C,middels,49.75,49.75,0,0,500,0,79
2022-11-09,311,P038,snacks,C,middels,39.8,49.75,20,1,321,0,179
2022-11-10,312,P038,snacks,C,middels,49.75,49.75,0,0,239,0,82
2022-11-11,313,P038,snacks,C,middels,49.75,49.75,0,0,130,0,109
2022-11-12,314,P038,snacks,C,middels,49.75,49.75,0,0,0,1,130
2022-11-13,315,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-11-14,316,P038,snacks,C,middels,49.75,49.75,0,0,587,0,84
2022-11-15,317,P038,snacks,C,middels,49.75,49.75,0,0,513,0,74
2022-11-16,318,P038,snacks,C,middels,49.75,49.75,0,0,433,0,80
2022-11-17,319,P038,snacks,C,middels,49.75,49.75,0,0,338,0,95
2022-11-18,320,P038,snacks,C,middels,49.75,49.75,0,0,249,0,89
2022-11-19,321,P038,snacks,C,middels,49.75,49.75,0,0,125,0,124
2022-11-20,322,P038,snacks,C,middels,49.75,49.75,0,0,69,0,56
2022-11-21,323,P038,snacks,C,middels,41.29,49.75,17,1,592,0,148
2022-11-22,324,P038,snacks,C,middels,49.75,49.75,0,0,510,0,82
2022-11-23,325,P038,snacks,C,middels,49.75,49.75,0,0,419,0,91
2022-11-24,326,P038,snacks,C,middels,49.75,49.75,0,0,321,0,98
2022-11-25,327,P038,snacks,C,middels,43.28,49.75,13,1,96,0,225
2022-11-26,328,P038,snacks,C,middels,39.3,49.75,21,1,0,1,96
2022-11-27,329,P038,snacks,C,middels,34.33,49.75,31,1,0,1,0
2022-11-28,330,P038,snacks,C,middels,49.75,49.75,0,0,589,0,82
2022-11-29,331,P038,snacks,C,middels,49.75,49.75,0,0,507,0,82
2022-11-30,332,P038,snacks,C,middels,49.75,49.75,0,0,418,0,89
2022-12-01,333,P038,snacks,C,middels,49.75,49.75,0,0,300,0,118
2022-12-02,334,P038,snacks,C,middels,32.34,49.75,35,1,0,1,300
2022-12-03,335,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-04,336,P038,snacks,C,middels,37.81,49.75,24,1,0,1,0
2022-12-05,337,P038,snacks,C,middels,36.32,49.75,27,1,458,0,213
2022-12-06,338,P038,snacks,C,middels,49.75,49.75,0,0,332,0,126
2022-12-07,339,P038,snacks,C,middels,49.75,49.75,0,0,196,0,136
2022-12-08,340,P038,snacks,C,middels,49.75,49.75,0,0,41,0,155
2022-12-09,341,P038,snacks,C,middels,49.75,49.75,0,0,0,1,41
2022-12-10,342,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-11,343,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-12,344,P038,snacks,C,middels,44.78,49.75,10,1,494,0,177
2022-12-13,345,P038,snacks,C,middels,49.75,49.75,0,0,387,0,107
2022-12-14,346,P038,snacks,C,middels,43.28,49.75,13,1,182,0,205
2022-12-15,347,P038,snacks,C,middels,49.75,49.75,0,0,14,0,168
2022-12-16,348,P038,snacks,C,middels,49.75,49.75,0,0,0,1,14
2022-12-17,349,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-18,350,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-19,351,P038,snacks,C,middels,49.75,49.75,0,0,536,0,135
2022-12-20,352,P038,snacks,C,middels,38.31,49.75,23,1,305,0,231
2022-12-21,353,P038,snacks,C,middels,49.75,49.75,0,0,139,0,166
2022-12-22,354,P038,snacks,C,middels,49.75,49.75,0,0,0,1,139
2022-12-23,355,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-24,356,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-25,357,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2022-12-26,358,P038,snacks,C,middels,49.75,49.75,0,0,592,0,79
2022-12-27,359,P038,snacks,C,middels,49.75,49.75,0,0,484,0,108
2022-12-28,360,P038,snacks,C,middels,49.75,49.75,0,0,340,0,144
2022-12-29,361,P038,snacks,C,middels,37.81,49.75,24,1,106,0,234
2022-12-30,362,P038,snacks,C,middels,49.75,49.75,0,0,0,1,106
2022-12-31,363,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-01-01,364,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-01-02,365,P038,snacks,C,middels,49.75,49.75,0,0,576,0,95
2023-01-03,366,P038,snacks,C,middels,49.75,49.75,0,0,492,0,84
2023-01-04,367,P038,snacks,C,middels,32.34,49.75,35,1,265,0,227
2023-01-05,368,P038,snacks,C,middels,49.75,49.75,0,0,169,0,96
2023-01-06,369,P038,snacks,C,middels,49.75,49.75,0,0,62,0,107
2023-01-07,370,P038,snacks,C,middels,37.31,49.75,25,1,0,1,62
2023-01-08,371,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-01-09,372,P038,snacks,C,middels,35.32,49.75,29,1,474,0,197
2023-01-10,373,P038,snacks,C,middels,49.75,49.75,0,0,393,0,81
2023-01-11,374,P038,snacks,C,middels,49.75,49.75,0,0,260,0,133
2023-01-12,375,P038,snacks,C,middels,39.8,49.75,20,1,86,0,174
2023-01-13,376,P038,snacks,C,middels,49.75,49.75,0,0,3,0,83
2023-01-14,377,P038,snacks,C,middels,36.82,49.75,26,1,0,1,3
2023-01-15,378,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-01-16,379,P038,snacks,C,middels,49.75,49.75,0,0,591,0,80
2023-01-17,380,P038,snacks,C,middels,49.75,49.75,0,0,508,0,83
2023-01-18,381,P038,snacks,C,middels,49.75,49.75,0,0,399,0,109
2023-01-19,382,P038,snacks,C,middels,49.75,49.75,0,0,304,0,95
2023-01-20,383,P038,snacks,C,middels,41.29,49.75,17,1,118,0,186
2023-01-21,384,P038,snacks,C,middels,49.75,49.75,0,0,0,1,118
2023-01-22,385,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-01-23,386,P038,snacks,C,middels,49.75,49.75,0,0,580,0,91
2023-01-24,387,P038,snacks,C,middels,49.75,49.75,0,0,472,0,108
2023-01-25,388,P038,snacks,C,middels,49.75,49.75,0,0,380,0,92
2023-01-26,389,P038,snacks,C,middels,49.75,49.75,0,0,261,0,119
2023-01-27,390,P038,snacks,C,middels,49.75,49.75,0,0,147,0,114
2023-01-28,391,P038,snacks,C,middels,43.78,49.75,12,1,0,1,147
2023-01-29,392,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-01-30,393,P038,snacks,C,middels,49.75,49.75,0,0,596,0,75
2023-01-31,394,P038,snacks,C,middels,36.32,49.75,27,1,441,0,155
2023-02-01,395,P038,snacks,C,middels,49.75,49.75,0,0,352,0,89
2023-02-02,396,P038,snacks,C,middels,49.75,49.75,0,0,258,0,94
2023-02-03,397,P038,snacks,C,middels,49.75,49.75,0,0,145,0,113
2023-02-04,398,P038,snacks,C,middels,49.75,49.75,0,0,15,0,130
2023-02-05,399,P038,snacks,C,middels,37.81,49.75,24,1,0,1,15
2023-02-06,400,P038,snacks,C,middels,49.75,49.75,0,0,597,0,74
2023-02-07,401,P038,snacks,C,middels,49.75,49.75,0,0,511,0,86
2023-02-08,402,P038,snacks,C,middels,49.75,49.75,0,0,413,0,98
2023-02-09,403,P038,snacks,C,middels,36.32,49.75,27,1,174,0,239
2023-02-10,404,P038,snacks,C,middels,41.79,49.75,16,1,0,1,174
2023-02-11,405,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-02-12,406,P038,snacks,C,middels,43.78,49.75,12,1,0,1,0
2023-02-13,407,P038,snacks,C,middels,49.75,49.75,0,0,610,0,61
2023-02-14,408,P038,snacks,C,middels,49.75,49.75,0,0,543,0,67
2023-02-15,409,P038,snacks,C,middels,49.75,49.75,0,0,453,0,90
2023-02-16,410,P038,snacks,C,middels,49.75,49.75,0,0,357,0,96
2023-02-17,411,P038,snacks,C,middels,49.75,49.75,0,0,235,0,122
2023-02-18,412,P038,snacks,C,middels,49.75,49.75,0,0,77,0,158
2023-02-19,413,P038,snacks,C,middels,49.75,49.75,0,0,0,1,77
2023-02-20,414,P038,snacks,C,middels,49.75,49.75,0,0,592,0,79
2023-02-21,415,P038,snacks,C,middels,36.32,49.75,27,1,427,0,165
2023-02-22,416,P038,snacks,C,middels,49.75,49.75,0,0,348,0,79
2023-02-23,417,P038,snacks,C,middels,49.75,49.75,0,0,250,0,98
2023-02-24,418,P038,snacks,C,middels,49.75,49.75,0,0,156,0,94
2023-02-25,419,P038,snacks,C,middels,49.75,49.75,0,0,44,0,112
2023-02-26,420,P038,snacks,C,middels,49.75,49.75,0,0,0,1,44
2023-02-27,421,P038,snacks,C,middels,49.75,49.75,0,0,584,0,87
2023-02-28,422,P038,snacks,C,middels,49.75,49.75,0,0,476,0,108
2023-03-01,423,P038,snacks,C,middels,49.75,49.75,0,0,363,0,113
2023-03-02,424,P038,snacks,C,middels,49.75,49.75,0,0,253,0,110
2023-03-03,425,P038,snacks,C,middels,49.75,49.75,0,0,134,0,119
2023-03-04,426,P038,snacks,C,middels,49.75,49.75,0,0,0,1,134
2023-03-05,427,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-03-06,428,P038,snacks,C,middels,49.75,49.75,0,0,591,0,80
2023-03-07,429,P038,snacks,C,middels,49.75,49.75,0,0,508,0,83
2023-03-08,430,P038,snacks,C,middels,49.75,49.75,0,0,403,0,105
2023-03-09,431,P038,snacks,C,middels,49.75,49.75,0,0,276,0,127
2023-03-10,432,P038,snacks,C,middels,37.31,49.75,25,1,98,0,178
2023-03-11,433,P038,snacks,C,middels,38.31,49.75,23,1,0,1,98
2023-03-12,434,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-03-13,435,P038,snacks,C,middels,49.75,49.75,0,0,606,0,65
2023-03-14,436,P038,snacks,C,middels,49.75,49.75,0,0,492,0,114
2023-03-15,437,P038,snacks,C,middels,49.75,49.75,0,0,394,0,98
2023-03-16,438,P038,snacks,C,middels,49.75,49.75,0,0,285,0,109
2023-03-17,439,P038,snacks,C,middels,49.75,49.75,0,0,148,0,137
2023-03-18,440,P038,snacks,C,middels,49.75,49.75,0,0,11,0,137
2023-03-19,441,P038,snacks,C,middels,49.75,49.75,0,0,0,1,11
2023-03-20,442,P038,snacks,C,middels,49.75,49.75,0,0,572,0,99
2023-03-21,443,P038,snacks,C,middels,49.75,49.75,0,0,497,0,75
2023-03-22,444,P038,snacks,C,middels,33.33,49.75,33,1,326,0,171
2023-03-23,445,P038,snacks,C,middels,49.75,49.75,0,0,207,0,119
2023-03-24,446,P038,snacks,C,middels,49.75,49.75,0,0,86,0,121
2023-03-25,447,P038,snacks,C,middels,40.8,49.75,18,1,0,1,86
2023-03-26,448,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-03-27,449,P038,snacks,C,middels,44.28,49.75,11,1,550,0,121
2023-03-28,450,P038,snacks,C,middels,49.75,49.75,0,0,470,0,80
2023-03-29,451,P038,snacks,C,middels,49.75,49.75,0,0,386,0,84
2023-03-30,452,P038,snacks,C,middels,49.75,49.75,0,0,295,0,91
2023-03-31,453,P038,snacks,C,middels,49.75,49.75,0,0,182,0,113
2023-04-01,454,P038,snacks,C,middels,42.29,49.75,15,1,0,1,182
2023-04-02,455,P038,snacks,C,middels,39.8,49.75,20,1,0,1,0
2023-04-03,456,P038,snacks,C,middels,38.31,49.75,23,1,528,0,143
2023-04-04,457,P038,snacks,C,middels,49.75,49.75,0,0,456,0,72
2023-04-05,458,P038,snacks,C,middels,49.75,49.75,0,0,372,0,84
2023-04-06,459,P038,snacks,C,middels,49.75,49.75,0,0,266,0,106
2023-04-07,460,P038,snacks,C,middels,49.75,49.75,0,0,132,0,134
2023-04-08,461,P038,snacks,C,middels,49.75,49.75,0,0,5,0,127
2023-04-09,462,P038,snacks,C,middels,49.75,49.75,0,0,0,1,5
2023-04-10,463,P038,snacks,C,middels,49.75,49.75,0,0,588,0,83
2023-04-11,464,P038,snacks,C,middels,49.75,49.75,0,0,502,0,86
2023-04-12,465,P038,snacks,C,middels,49.75,49.75,0,0,400,0,102
2023-04-13,466,P038,snacks,C,middels,40.8,49.75,18,1,232,0,168
2023-04-14,467,P038,snacks,C,middels,49.75,49.75,0,0,121,0,111
2023-04-15,468,P038,snacks,C,middels,49.75,49.75,0,0,8,0,113
2023-04-16,469,P038,snacks,C,middels,49.75,49.75,0,0,0,1,8
2023-04-17,470,P038,snacks,C,middels,49.75,49.75,0,0,587,0,84
2023-04-18,471,P038,snacks,C,middels,38.31,49.75,23,1,453,0,134
2023-04-19,472,P038,snacks,C,middels,49.75,49.75,0,0,354,0,99
2023-04-20,473,P038,snacks,C,middels,49.75,49.75,0,0,265,0,89
2023-04-21,474,P038,snacks,C,middels,49.75,49.75,0,0,159,0,106
2023-04-22,475,P038,snacks,C,middels,49.75,49.75,0,0,26,0,133
2023-04-23,476,P038,snacks,C,middels,49.75,49.75,0,0,0,1,26
2023-04-24,477,P038,snacks,C,middels,49.75,49.75,0,0,593,0,78
2023-04-25,478,P038,snacks,C,middels,49.75,49.75,0,0,515,0,78
2023-04-26,479,P038,snacks,C,middels,49.75,49.75,0,0,440,0,75
2023-04-27,480,P038,snacks,C,middels,49.75,49.75,0,0,360,0,80
2023-04-28,481,P038,snacks,C,middels,49.75,49.75,0,0,258,0,102
2023-04-29,482,P038,snacks,C,middels,42.78,49.75,14,1,96,0,162
2023-04-30,483,P038,snacks,C,middels,49.75,49.75,0,0,23,0,73
2023-05-01,484,P038,snacks,C,middels,37.31,49.75,25,1,553,0,141
2023-05-02,485,P038,snacks,C,middels,49.75,49.75,0,0,464,0,89
2023-05-03,486,P038,snacks,C,middels,49.75,49.75,0,0,376,0,88
2023-05-04,487,P038,snacks,C,middels,44.28,49.75,11,1,263,0,113
2023-05-05,488,P038,snacks,C,middels,49.75,49.75,0,0,144,0,119
2023-05-06,489,P038,snacks,C,middels,49.75,49.75,0,0,59,0,85
2023-05-07,490,P038,snacks,C,middels,49.75,49.75,0,0,0,1,59
2023-05-08,491,P038,snacks,C,middels,35.82,49.75,28,1,480,0,191
2023-05-09,492,P038,snacks,C,middels,36.32,49.75,27,1,309,0,171
2023-05-10,493,P038,snacks,C,middels,49.75,49.75,0,0,213,0,96
2023-05-11,494,P038,snacks,C,middels,49.75,49.75,0,0,106,0,107
2023-05-12,495,P038,snacks,C,middels,49.75,49.75,0,0,0,1,106
2023-05-13,496,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-05-14,497,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-05-15,498,P038,snacks,C,middels,41.79,49.75,16,1,523,0,148
2023-05-16,499,P038,snacks,C,middels,34.82,49.75,30,1,359,0,164
2023-05-17,500,P038,snacks,C,middels,49.75,49.75,0,0,288,0,71
2023-05-18,501,P038,snacks,C,middels,49.75,49.75,0,0,193,0,95
2023-05-19,502,P038,snacks,C,middels,33.83,49.75,32,1,0,1,193
2023-05-20,503,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-05-21,504,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-05-22,505,P038,snacks,C,middels,42.78,49.75,14,1,556,0,115
2023-05-23,506,P038,snacks,C,middels,49.75,49.75,0,0,459,0,97
2023-05-24,507,P038,snacks,C,middels,49.75,49.75,0,0,373,0,86
2023-05-25,508,P038,snacks,C,middels,49.75,49.75,0,0,274,0,99
2023-05-26,509,P038,snacks,C,middels,42.29,49.75,15,1,116,0,158
2023-05-27,510,P038,snacks,C,middels,49.75,49.75,0,0,0,1,116
2023-05-28,511,P038,snacks,C,middels,49.75,49.75,0,0,0,1,0
2023-05-29,512,P038,snacks,C,middels,35.82,49.75,28,1,531,0,140
2023-05-30,513,P038,snacks,C,middels,49.75,49.75,0,0,446,0,85
2023-05-31,514,P038,snacks,C,middels,33.33,49.75,33,1,265,0,181
