MATNR,MAKTX,MTART,MATKL,WGBEZ,MEINS,ZZABC,ZZXYZ,MARC_ABC,UNIT_PRICE,TOTAL_STOCK,D_ANNUAL,ACTIVE_MONTHS,CV,MSEG_STATUS,TOTAL_NETWR,ORDER_COUNT,AVG_ORDER_QTY,NET_RECEIVED,LEAD_TIME_DAYS,SUPPLIER_COUNT,IS_ACTIVE,ABC_VALUE,ABC_VALUE_SOURCE,ABC_CUM_PCT,ABC_CLASS,XYZ_CLASS,EOQ,EOQ_FREQ,FREQ_AVVIK_PCT,EOQ_STATUS,TC_AVVIK_KR,LN_CV,LN_V,LN_DTCABS
4008461,Sutur lang reso mono 2/0 CT-1 70cm,ZHAW,10030908,Suturer,STK,C,,C,24.18,180,504.0,7.0,1.9743,AKTIV,12221.0,7.0,2.0,14.0,,,True,12221.0,EKPO,0.9944283020942585,C,Z,395.38278089000994,1.2747140855893921,174.6,FOR_MANGE_ORDRER,1061.0,0.680213905148046,9.410992885454862,6.967909201801884
4036772,Sutur ikke-res pled gr/hv2-0 2xV5 4x75cm,ZHAW,10030908,Suturer,STK,,X,X,229.5,360,1764.0,18.0,0.6485,AKTIV,479196.0,25.0,6.96,174.0,,,True,479196.0,EKPO,0.530797229366842,A,Y,240.09801919951235,7.346999387505079,70.1,FOR_MANGE_ORDRER,1593.0,-0.4330932752256385,13.079867065329724,7.374001859350161
4002738,Innførerhylse radialis 6Fr 10cm,ZHAW,10030703,Radiol. Vaskul. Prod,STK,,X,,170.23,135,3410.0,17.0,0.7258,AKTIV,253856.0,2.0,160.0,320.0,,,True,253856.0,EKPO,0.7196775289713195,A,Y,387.60535782064096,8.797608008241028,-88.6,FOR_FÅ_ORDRER,45602.0,-0.3204807842031671,12.444526395335116,10.727728782812129
4008453,Sutur resorb mult Ufarget 4/0 RB-1 70cm,ZHAW,10030908,Suturer,STK,C,,C,19.11,504,3492.0,22.0,0.6943,AKTIV,66042.0,16.0,6.0,96.0,,,True,66042.0,EKPO,0.9317132312795259,B,Y,1170.677861839431,2.9828871919668702,168.2,FOR_MANGE_ORDRER,2360.0,-0.3648511352229093,11.09806132401622,7.766840537085513
4000760,Bandasje silikonnett 10x18cm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,34.2,50,1240.0,24.0,0.6435,AKTIV,31122.0,13.0,7.0,91.0,,,True,31122.0,EKPO,0.9762600567366219,C,Y,521.468910445679,2.3778982316322956,173.4,FOR_MANGE_ORDRER,1961.0,-0.44083325194595574,10.345702374674325,7.581719640125308
4038559,Ledning Pacemaker midlertidig Atrial,ZHAW,10030398,Inv kardio forbr.mat,STK,,X,,190.6,96,336.0,12.0,1.1518,AKTIV,81403.32,8.0,4.5,36.0,,,True,81403.32,EKPO,0.9144218415133162,B,Z,114.98437322542604,2.92213620490216,36.9,OK,218.0,0.1413259360904349,11.307183621835474,5.389071729816501
4001118,Sonde duodenal rtg-tett Ch16/121cm,ZHAW,10050105,Magesonder,STK,C,,C,7.24,126,375.0,24.0,0.53,AKTIV,2610.0,7.0,2.0,14.0,,,True,2610.0,EKPO,0.9997045727303141,C,Y,623.2710893573752,0.601664358259653,481.7,FOR_MANGE_ORDRER,1800.0,-0.6348782724359695,7.8674885686991285,7.496097345175956
4006795,Tampong bakterie-soppbindende 10cmx2m,ZHAW,10050801,Sårbehandlingsproduk,RUL,B,,C,77.44,92,478.0,21.0,0.6637,AKTIV,38556.0,17.0,3.0,51.0,,,True,38556.0,EKPO,0.9671648026404668,C,Y,215.16018441774418,2.2216006241746813,282.6,FOR_MANGE_ORDRER,3478.0,-0.4099250388302578,10.559892944867965,8.154500175151941
4001318,Sugesett rektoskopi 2m,ZHAW,10050609,"Sug, slanger og pose",STK,B,Y,C,27.86,315,3390.0,22.0,0.8508,AKTIV,76386.6,18.0,4.0,72.0,,,True,76386.6,EKPO,0.9213605709023982,B,Y,955.3003233668659,3.5486222678667843,153.6,FOR_MANGE_ORDRER,2476.0,-0.1615781956560549,11.243575658317026,7.814803429489359
4006168,Stomiplate DansacN knepp klipp 55mm,ZHAW,10050701,Stomiprodukter,STK,C,,C,0.1,145,2220.0,24.0,0.4273,AKTIV,205.2,36.0,12.0,432.0,,,True,205.2,EKPO,0.9999937196980124,C,X,12903.48790056394,0.17204650534085256,10362.3,FOR_MANGE_ORDRER,13243.0,-0.8502689363321577,5.32884657158286,9.491299898667137
4004280,Bandasje hydrokolloid tynn m/kleb 5x5cm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,4.3,970,5140.0,24.0,0.5783,AKTIV,19266.0,13.0,13.0,169.0,,,True,19266.0,EKPO,0.9891967980347081,C,Y,2994.1804018912703,1.7166634304176613,278.6,FOR_MANGE_ORDRER,2640.0,-0.5476625138179644,9.86614906688076,7.878912912297133
4004039,Steriliseringspapir 44/77Inter 60x60cm,ZHAW,10030801,Dampsterilis. Emball,STK,B,,C,3.07,3900,41300.0,24.0,0.3694,AKTIV,120072.28,22.0,5.85,128.667,,,True,120072.28,EKPO,0.8626479715546709,B,X,10044.688420867653,4.111625793608493,167.5,FOR_MANGE_ORDRER,3235.0,-0.9958752112169974,11.695857502049835,8.082093278178382
4000291,PVK safety m/brønn oransje 14Gx45mm,ZHAW,10050108,Venekanyl/-port/-nål,STK,C,X,C,7.09,350,1750.0,19.0,0.7401,AKTIV,19376.0,11.0,4.0,40.0,,,True,19376.0,EKPO,0.9888836622474153,C,Y,1360.5876934803618,1.2862088995701024,327.6,FOR_MANGE_ORDRER,2421.0,-0.30096996677871635,9.871842074700583,7.792348924113037
4000418,Steriliseringspose 150x400mm,ZHAW,10030801,Dampsterilis. Emball,STK,C,,C,0.7498,600,2500.0,17.0,0.7579,AKTIV,3552.0,4.0,1.0,4.0,,,True,3552.0,EKPO,0.9993140761423754,C,Y,5000.666800029637,0.49993332888829617,300.1,FOR_MANGE_ORDRER,844.0,-0.2772038281641536,8.175547596021026,6.739336627357174
4000403,Knivblad opr nr20,ZHAW,10050606,Operasjonsprodukter,STK,C,X,C,2.0123,1100,13700.0,24.0,0.5144,AKTIV,15840.0,21.0,6.26,144.0,,,True,15840.0,EKPO,0.9916263017336873,C,Y,7145.69625744945,1.9172379438487372,447.7,FOR_MANGE_ORDRER,5262.0,-0.6647541060587275,9.670356794688852,8.56845648535378
4004147,Tape sårlukking elast 6x75mm 3strips,ZHAW,10030906,"Hudklips, lim, tape",PSE,C,,C,1.0831,594,16605.0,24.0,0.3463,AKTIV,10640.0,37.0,7.0,266.0,,,True,10640.0,EKPO,0.995432529616358,C,X,10722.987352418771,1.5485423468539699,1094.7,FOR_MANGE_ORDRER,11649.0,-1.0604498275737608,9.272469743441732,9.363061458993847
4003002,Beholder m/absorbent Renasys Touch 300ml,ZHAW,10050801,Sårbehandlingsproduk,STK,A,,C,246.23,68,1755.0,24.0,0.377,AKTIV,335872.0,29.0,50.0,1450.0,,,True,335872.0,EKPO,0.626736416570871,A,X,231.20579201960373,7.59064028919827,91.0,FOR_MANGE_ORDRER,2469.0,-0.9755100915341263,12.72448839130386,7.8119734296220225
4009745,PVK kat system safe blå 22Gx25mm,ZHAW,10050108,Venekanyl/-port/-nål,STK,C,,A,23.92,380,4500.0,24.0,0.3328,AKTIV,89960.0,11.0,18.18,200.0,,,True,89960.0,EKPO,0.9040308130873356,B,X,1187.8355009249071,3.7884033576165037,45.2,OK,399.0,-1.1002135700350835,11.407131522063048,5.991464547107982
4008295,Operasjonstørk bomull m/rtg tråd 25x75mm,ZHAW,10050801,Sårbehandlingsproduk,STK,,X,C,8.8,1800,200.0,1.0,4.7958,NY_ARTIKKEL,31680.0,2.0,9.0,15.0,,,True,31680.0,EKPO,0.9749884886186488,C,Z,412.86141192238523,0.4844240566555987,106.4,FOR_MANGE_ORDRER,199.0,1.5677405348778912,10.363472411086743,5.298317366548036
4005880,Sutur resorb mono uf 3/0 PS-1 MP 70cm,ZHAW,10030908,Suturer,STK,B,,C,35.69,432,3348.0,23.0,0.5881,AKTIV,123360.0,16.0,6.0,96.0,,,True,123360.0,EKPO,0.8567508476376076,B,Y,838.7838933392876,3.991492953770556,100.4,FOR_MANGE_ORDRER,1506.0,-0.5308582775162268,11.722870295119682,7.317876198626496
4001349,"Tube endotrach m/cuff 5,0mm",ZHAW,10050104,Anestesi luftveiprod,STK,C,X,C,15.0,160,320.0,16.0,1.0533,AKTIV,3000.0,2.0,1.0,2.0,,,True,3000.0,EKPO,0.9996346662001904,C,Z,400.0,0.8,25.0,OK,30.0,0.051928092860359105,8.006700845440367,3.4339872044851463
4000804,Sprøyte ernæring ENFit 60ml,ZHAW,10080401,Forbr BHM Ernærsyst,STK,B,Y,B,3.06,1616,52544.0,24.0,0.2707,AKTIV,54168.0,9.0,10.0,90.0,,,True,54168.0,EKPO,0.9482332011461474,B,X,11348.317660582567,4.630113605517688,-2.8,OK,3.0,-1.3067440823618817,10.899864068079113,1.3862943611198906
4006157,Mandreng til endotrach tube engangs CH14,ZHAW,10050104,Anestesi luftveiprod,STK,B,X,C,14.23,75,2330.0,24.0,0.428,AKTIV,64890.0,11.0,23.32,256.5,,,True,64890.0,EKPO,0.9348983374498556,B,X,1108.1693703936082,2.102566685426807,161.6,FOR_MANGE_ORDRER,1574.0,-0.8486320834003402,11.080464218191493,7.362010551259734
4008463,Sutur hud uf 4/0 PS-2 75cm,ZHAW,10030908,Suturer,STK,C,,C,20.41,324,880.0,17.0,0.8905,AKTIV,22050.0,5.0,18.0,90.0,,,True,22050.0,EKPO,0.9858859810866129,C,Y,568.6570993307868,1.5475055196455143,61.6,FOR_MANGE_ORDRER,272.0,-0.11597217625242076,10.001113231320568,5.60947179518496
4008476,"Stomi tetningsring formbar 4,2mm/ 50mm",ZHAW,10060499,"MTU, operas./kirugi",STK,C,,C,3.0,120,330.0,7.0,1.6639,AKTIV,30.0,5.0,2.0,10.0,,,True,30.0,EKPO,0.999999875207507,C,Z,908.2951062292474,0.363318042491699,588.1,FOR_MANGE_ORDRER,1370.0,0.5091642444393244,3.4339872044851463,7.223295679562314
4004240,Kompress salve steril 5x5cm,ZHAW,10050801,Sårbehandlingsproduk,STK,C,,C,1.03,1200,31150.0,24.0,0.3279,AKTIV,22680.0,41.0,12.29,504.0,,,True,22680.0,EKPO,0.9851590278701985,C,X,15060.557371807809,2.0683165457282726,891.1,FOR_MANGE_ORDRER,12429.0,-1.1150465951315345,10.029282848580436,9.427868184504756
4000740,Bomullspinne tre usteril 15cm,ZHAW,10050305,Pasientstell,PSE,C,Z,C,5.43,178,3442.0,24.0,0.2175,AKTIV,28818.81,36.0,98.14,3533.0,,,True,28818.81,EKPO,0.9782160985276397,C,X,2180.399882225469,1.5786095147312398,1040.2,FOR_MANGE_ORDRER,11236.0,-1.5255564284533982,10.268818276887785,9.326967183907902
4009223,"SVK 5løp 9,5fr 20cm",ZHAW,10050108,Venekanyl/-port/-nål,STK,B,,,312.89,26,534.0,24.0,0.4358,AKTIV,150155.0,10.0,10.0,110.0,,,True,150155.0,EKPO,0.8281869768135601,B,X,113.13719798585707,4.719933050372643,5.9,OK,12.0,-0.8305718564716175,11.919430032653056,2.5649493574615367
4004920,Bandasje skum m/silik post-op 9x10cm,ZHAW,10050801,Sårbehandlingsproduk,STK,,Y,,29.54,170,3160.0,24.0,0.2906,AKTIV,68782.0,17.0,14.0,238.0,,,True,68782.0,EKPO,0.9278993388481404,B,X,895.7131033089804,3.5279153428996373,140.9,FOR_MANGE_ORDRER,2181.0,-1.2358075278459544,11.138711900365669,7.687997166393016
4006780,Ligatur resorb mult lilla 2/0 hjul 250cm,ZHAW,10030908,Suturer,STK,C,,C,33.17,168,1596.0,23.0,0.457,AKTIV,51732.5,26.0,5.0,130.0,,,True,51732.5,EKPO,0.9508182829240127,C,X,600.723109632707,2.6567980728689187,389.3,FOR_MANGE_ORDRER,6172.0,-0.7830718880879323,10.85386081970744,8.727940222393896
4006236,Suturmaskin EndoGia rett m/kniv 45-60mm,ZHAW,10030906,"Hudklips, lim, tape",STK,,X,,1000.0,15,1016.0,19.0,0.6073,AKTIV,450000.0,4.0,37.5,150.0,,,True,450000.0,EKPO,0.5459034068832123,A,Y,87.29261137118078,11.63901484949077,-82.8,FOR_FÅ_ORDRER,34841.0,-0.4987323760786075,13.017005083966255,10.458578834600106
4033645,Magasin suturmaskin EndoGia vasculæ 45mm,ZHAW,10030906,"Hudklips, lim, tape",STK,,X,,1740.0,114,174.0,8.0,1.8959,AKTIV,522000.0,4.0,12.5,50.0,,,True,522000.0,EKPO,0.502286732768,A,Z,27.386127875258307,6.3535816670599266,-68.5,FOR_FÅ_ORDRER,7108.0,0.6396936598258556,13.165424782571753,8.869116865929483
4000066,Kanyle spinal svart 22Gx88mm,ZHAW,10050102,Anestesi kanyler,STK,C,X,C,6.9,150,5275.0,24.0,0.4632,AKTIV,30820.0,23.0,8.0,184.0,,,True,30820.0,EKPO,0.9767622675224142,C,X,2394.5136567106715,2.202952564173818,422.0,FOR_MANGE_ORDRER,5637.0,-0.7695963527233516,10.335951554811068,8.637284671674058
4006333,Stomiplate SenSuraMio klipp kleb 70mm,ZHAW,10060499,"MTU, operas./kirugi",STK,C,,C,0.01,120,2705.0,24.0,0.3771,AKTIV,3.78,39.0,14.0,588.0,,,True,3.78,EKPO,0.9999999058981787,C,X,45041.64739438379,0.060055529859178385,32369.9,FOR_MANGE_ORDRER,14535.0,-0.9752448747178256,1.5644405465033644,9.584383610076006
4036771,Sutur ikke-res mult gr/hv2-0 2xV7 4x75cm,ZHAW,10030908,Suturer,STK,,X,X,170.25,84,120.0,4.0,2.6758,NY_ARTIKKEL,36774.0,5.0,3.0,18.0,,,True,36774.0,EKPO,0.9683707998946443,C,Z,72.70724594106699,1.6504544828622205,51.5,FOR_MANGE_ORDRER,217.0,0.984248401057382,10.512573545469639,5.384495062789089
4001376,Mikrorør EDTA K2 lilla,ZHAW,10040101,Blodprøvetakingsutst,STK,C,Y,C,3.25,1700,13500.0,24.0,0.3017,AKTIV,46049.76,31.0,8.23,280.0,,,True,46049.76,EKPO,0.9575686190128734,C,X,5581.56305651438,2.418677324489565,540.8,FOR_MANGE_ORDRER,8280.0,-1.1983221328171216,10.737499545347484,9.0217190130337
4005949,Kanyle spinal pencil m/introd G27x88mm,ZHAW,10050102,Anestesi kanyler,STK,C,X,C,25.55,150,3550.0,24.0,0.3044,AKTIV,75870.0,27.0,4.0,108.0,,,True,75870.0,EKPO,0.9225956836986225,B,X,1020.8204367038172,3.4775949543710043,288.2,FOR_MANGE_ORDRER,5580.0,-1.1894126529946063,11.236789808685486,8.627123250788433
4035960,Kateter diagnostisk IMA 5F 100cm,ZHAW,10030703,Radiol. Vaskul. Prod,STK,,X,,70.89,4,265.0,15.0,0.9333,AKTIV,19301.2,19.0,4.24,92.0,,,True,19301.2,EKPO,0.9890403730394275,C,Y,167.44071910345065,1.5826496769658154,500.3,FOR_MANGE_ORDRER,4949.0,-0.06902858641043601,9.867974358033958,8.507142855562735
4005503,Sprøyte luerlock BD plastipak 50ml,ZHAW,10050109,Sprøyter og kanyler,STK,A,X,,2.4,4020,263379.0,24.0,0.1219,AKTIV,592.2,1.0,4.0,4.0,,,True,592.2,EKPO,0.9999636607019816,C,X,28689.011398094568,9.180483647390261,-94.6,FOR_FÅ_ORDRER,113026.0,-2.104554242494911,6.385531610263777,11.635382007206424
4004150,Stasebånd m/klemme flergangs voksen,ZHAW,10040101,Blodprøvetakingsutst,STK,A,Y,C,57.02,608,6076.0,24.0,0.5801,AKTIV,342676.0,29.0,200.0,6200.0,3.0,1.0,True,342676.0,EKPO,0.6074981589669441,A,Y,893.9760989651064,6.7966022883987165,113.3,FOR_MANGE_ORDRER,3069.0,-0.5445547765101185,12.74454359151649,8.029432840581244
4001365,Tubegas bomull 6cmx20m,ZHAW,10050801,Sårbehandlingsproduk,RUL,C,,C,22.5,52,452.0,24.0,0.654,AKTIV,10800.0,8.0,60.0,480.0,,,True,10800.0,EKPO,0.9953461410588066,C,Y,388.1580434135903,1.164474130240771,243.5,FOR_MANGE_ORDRER,1508.0,-0.4246479275249383,9.287394001418473,7.319202458767849
4008033,Kirurgisk klipper m/lader,ZHAW,10050606,Operasjonsprodukter,STK,C,Y,C,0.01,38,65.0,17.0,1.2175,AKTIV,0.64,4.0,16.0,64.0,,,True,0.64,EKPO,0.9999999946413115,C,Z,6982.120021884471,0.009309493362512628,21383.4,FOR_MANGE_ORDRER,1486.0,0.19679957597460782,0.49469624183610705,7.304515946460155
4005584,Kan. vakumrørsafe m/vindu svart 22Gx32mm,ZHAW,10040101,Blodprøvetakingsutst,STK,A,Y,A,3.24,14760,358060.0,24.0,0.3009,AKTIV,882723.0,28.0,201.44,5640.4,,,True,882723.0,EKPO,0.3508067523412013,A,X,28789.626475392008,12.43711863736935,12.6,OK,131.0,-1.2009772953461375,13.690767859944241,4.882801922586371
4000989,Sonde rektal Ch24/40cm,ZHAW,10050401,Avføringskontrollpro,STK,C,Y,C,5.02,346,2906.0,24.0,0.29,AKTIV,19132.74,13.0,2.38,31.0,5.0,1.0,True,19132.74,EKPO,0.9893521410620205,C,X,2083.6586731361394,1.3946622052191229,366.1,FOR_MANGE_ORDRER,3007.0,-1.2378743560016174,9.859208547769079,8.00903068506973
4000765,Tape fiksering NW m/beskyttpap 20cmx10m,ZHAW,10050801,Sårbehandlingsproduk,RUL,C,,C,65.43,32,179.0,24.0,0.8146,AKTIV,6400.0,8.0,20.0,160.0,,,True,6400.0,EKPO,0.9983756770258991,C,Y,143.24144287976165,1.2496383476830406,220.1,FOR_MANGE_ORDRER,1418.0,-0.20505808376782486,8.764209507142004,7.257707677160043
4000414,Steriliseringspose rull 200mmx200m,ZHAW,10030801,Dampsterilis. Emball,RUL,C,X,C,452.87,12,109.0,24.0,0.4215,AKTIV,45075.3,21.0,4.86,102.0,,,True,45075.3,EKPO,0.9590449051160277,C,X,42.487101535587904,2.5654844896562263,309.3,FOR_MANGE_ORDRER,4497.0,-0.8639355015402269,10.716111888476483,8.411388132519262
4006464,Sonde rektal Ch28/40cm,ZHAW,10050401,Avføringskontrollpro,STK,C,,C,7.53,337,855.0,24.0,0.4908,AKTIV,1897.5,1.0,1.0,1.0,,,True,1897.5,EKPO,0.9998096372923627,C,X,922.8183057883106,0.9265095790114639,-46.0,OK,273.0,-0.7117185661453806,7.5488193796718575,5.6131281063880705
4008266,Kobling dobbel til lukket sugesystem,ZHAW,10050609,"Sug, slanger og pose",STK,C,,C,10.66,60,2742.0,24.0,0.3821,AKTIV,2286.0,4.0,1.0,4.0,,,True,2286.0,EKPO,0.9997441841573345,C,X,1388.9472574768752,1.9741570352937985,1.3,OK,0.0,-0.9620729245292828,7.734996194022781,0.0
4004679,Mandreng til endotrach tube engangs Ch10,ZHAW,10050104,Anestesi luftveiprod,STK,C,X,C,34.0,220,370.0,12.0,1.2132,AKTIV,13600.0,2.0,2.0,4.0,,,True,13600.0,EKPO,0.9932810723613926,C,Z,285.6880240031484,1.2951190421476064,-22.8,OK,65.0,0.19326149683228905,9.517898598432753,4.189654742026425
4036757,Sutur kar ikke-res mono 5-0 2xC-1 VB75cm,ZHAW,10030908,Suturer,STK,,X,X,45.0,396,1692.0,17.0,0.9262,AKTIV,97198.15,11.0,5.45,60.0,,,True,97198.15,EKPO,0.8934176640503817,B,Y,531.0367218940702,3.186220331364421,72.6,FOR_MANGE_ORDRER,730.0,-0.07666508493548543,11.484517245554327,6.594413459749778
4000343,Festebånd til urinpose ben,ZHAW,10050404,Urol. Kateter/tilbh,PAR,C,Z,C,0.5645,200,7880.0,24.0,0.1663,AKTIV,1660.0,38.0,38.95,1480.0,,,True,1660.0,EKPO,0.9998677530834568,C,X,10232.029116483538,0.7701307248339941,2367.1,FOR_MANGE_ORDRER,13118.0,-1.793961892783255,7.415175109613295,9.48181684008103
4009221,"SVK 5løp 9,5Fr 16cm",ZHAW,10050108,Venekanyl/-port/-nål,STK,A,,,426.38,115,1010.0,24.0,0.2194,AKTIV,296400.0,11.0,12.73,140.0,,,True,296400.0,EKPO,0.6883756792749646,A,X,133.28856918561183,7.577544017248157,-27.4,OK,589.0,-1.516858731141007,12.59946854621754,6.380122536899765
4006014,Sutur hud sort 3/0 FS-2 45cm,ZHAW,10030908,Suturer,STK,C,,C,10.22,504,5580.0,24.0,0.5437,AKTIV,57399.0,25.0,6.24,156.0,,,True,57399.0,EKPO,0.9437029002610575,B,Y,2023.5888755816213,2.7574771077925564,353.3,FOR_MANGE_ORDRER,5695.0,-0.6093576548302622,10.957799582307658,8.647519453091812
4006370,Steriliseringspose 250x380mm,ZHAW,10030899,Sterilisering forbru,STK,B,,B,1.35,5000,155500.0,24.0,0.2127,AKTIV,205056.0,65.0,2.0,128.0,,,True,205056.0,EKPO,0.7587916681561108,A,X,29391.986814247328,5.29055762656452,514.3,FOR_MANGE_ORDRER,17085.0,-1.5478725567759455,12.231043268252634,9.746014693711563
4007825,Barrierefilm flytende på pensel 1ml 5stk,ZHAW,10050306,"Smittevern, besky, v",STK,C,,C,9.99,499,3740.0,24.0,0.3297,AKTIV,40000.0,8.0,100.0,700.0,,,True,40000.0,EKPO,0.9659083281623894,C,X,1675.6514577345156,2.2319677417023756,79.2,FOR_MANGE_ORDRER,586.0,-1.1095721289044518,10.596659732783579,6.375024819828097
4004054,Kompress opr duk gas 4L sydd 45x70cm 1pk,ZHAW,10050607,Oppdekkingsprodukter,STK,C,,C,9.51,308,1018.0,21.0,0.8972,AKTIV,7258.68,6.0,1.0,6.0,,,True,7258.68,EKPO,0.99759399860689,C,Y,896.0128998620739,1.1361443570251097,164.1,FOR_MANGE_ORDRER,868.0,-0.1084764763360838,8.89009102971243,6.767343125265392
4035958,Kateter føring PCI SL 6F 3.5 100cm,ZHAW,10030703,Radiol. Vaskul. Prod,STK,,X,,314.04,30,150.0,12.0,1.3107,AKTIV,54688.5,14.0,10.59,180.0,,,True,54688.5,EKPO,0.9477933989482675,B,Z,59.85270418232219,2.506152429522195,179.3,FOR_MANGE_ORDRER,2164.0,0.2705613456433628,10.909427013859823,7.68017564043659
4002743,CVi Manifoldsett BT 2000,ZHAW,10030703,Radiol. Vaskul. Prod,STK,,X,,243.92,200,1060.0,15.0,0.8864,AKTIV,308160.0,14.0,9.14,120.0,,,True,308160.0,EKPO,0.6687919747242161,A,Y,180.53435498253597,5.871458648978691,19.2,OK,136.0,-0.12058696298911772,12.63837765265413,4.919980925828125
4001115,Mikrorør serum m/gel komplett gul,ZHAW,10040101,Blodprøvetakingsutst,STK,C,Y,C,3.87,1450,15650.0,24.0,0.243,AKTIV,58964.9,29.0,10.69,300.0,,,True,58964.9,EKPO,0.9427584638510076,B,X,5507.218659572279,2.8417248283392955,410.3,FOR_MANGE_ORDRER,7030.0,-1.4146938356415886,10.98471458969937,8.858084222199162
4002740,Innførerhylse femoralis B 6Fr 10cm,ZHAW,10030703,Radiol. Vaskul. Prod,STK,,X,,115.49,310,1500.0,15.0,1.0596,AKTIV,199064.0,20.0,8.8,176.0,,,True,199064.0,EKPO,0.7702314464397826,A,Z,312.1074034016457,4.806037869180808,108.1,FOR_MANGE_ORDRER,2023.0,0.05789147841577768,12.201386683539459,7.6128310304073565
4002675,Barrierefilm serviett,ZHAW,10050306,"Smittevern, besky, v",PAK,C,Y,C,16.23,35,692.0,24.0,0.5137,AKTIV,3584.0,8.0,4.0,32.0,,,True,3584.0,EKPO,0.999256245173706,C,Y,565.4893354783459,1.2237189219751405,226.9,FOR_MANGE_ORDRER,1445.0,-0.6661158415089148,8.184513753033722,7.27655640271871
4044460,Reflektorkuler for navigasjon pk a 3stk,ZHAW,10060202,"MTU, CT",STK,,X,,160.02,180,540.0,4.0,2.3805,NY_ARTIKKEL,115216.0,5.0,1.33,8.0,,,True,115216.0,EKPO,0.8692982394416535,B,Z,159.0890830099865,3.394324675101073,-26.3,OK,240.0,0.8673105496524365,11.654572585801073,5.484796933490655
4000273,"Sprøyte prefylt NaCl 0,9% SP 5ml",ZHAW,10050109,Sprøyter og kanyler,STK,A,Y,B,2.05,6120,478770.0,24.0,0.0815,AKTIV,416540.96,18.0,363.56,6544.0,,,True,416540.96,EKPO,0.5738320379449011,A,X,41852.09147671846,11.439571670303044,-21.3,OK,496.0,-2.50715225873532,12.939742479812388,6.208590026096629
4008265,Sugesett m/vinkl munnstykke 17cm ØNH 2m,ZHAW,10050609,"Sug, slanger og pose",STK,C,,C,22.62,193,549.0,11.0,1.4147,AKTIV,8875.0,5.0,1.8,9.0,,,True,8875.0,EKPO,0.9967618751973054,C,Z,426.64877559748476,1.2867727072020139,94.3,FOR_MANGE_ORDRER,442.0,0.3469174944827516,9.091106284052485,6.093569770045136
4038571,Knivblad Beaver 15 grader 3mm,ZHAW,20040598,Teknisk verktøy,STK,,X,,137.99,108,378.0,14.0,0.9886,AKTIV,65136.0,16.0,4.71,80.0,,,True,65136.0,EKPO,0.934371480917947,B,Y,143.33515628273523,2.6371757620606178,203.4,FOR_MANGE_ORDRER,2696.0,-0.011465478109278096,11.084248023118157,7.89989532313973
4001117,Sonde duodenal rtg-tett Ch12/121cm,ZHAW,10050105,Magesonder,STK,C,X,C,7.11,63,537.0,24.0,0.6508,AKTIV,3412.5,7.0,3.0,21.0,,,True,3412.5,EKPO,0.9994547020994635,C,Y,752.6325107265375,0.7134956201687577,390.5,FOR_MANGE_ORDRER,1664.0,-0.42955290363725424,8.135493436858335,7.417580402414544
4008100,Steriliseringspose rull 50mmx200m,ZHAW,10030899,Sterilisering forbru,RUL,C,,C,0.01,12,64.0,20.0,0.6731,AKTIV,24170.15,5.0,6.6,53.0,,,True,24170.15,EKPO,0.9830761771761889,C,Y,6928.203230275509,0.009237604307034013,26963.3,FOR_MANGE_ORDRER,1861.0,-0.39586137196546956,10.09291505220984,7.529406457837013
4000315,Dren opr m/belg u/trokar sug<75mmhg Ch10,ZHAW,10050610,Sårdren,STK,C,X,C,128.31,70,540.0,24.0,0.3685,AKTIV,60525.0,17.0,3.0,51.0,,,True,60525.0,EKPO,0.9388839581548152,B,X,177.6631095651281,3.0394604784402115,179.7,FOR_MANGE_ORDRER,2631.0,-0.9983145673527458,11.010828303768077,7.875499292445208
4003911,Kanyle spinal orange 25Gx88mm,ZHAW,10050102,Anestesi kanyler,STK,C,X,C,5.28,175,3825.0,24.0,0.6909,AKTIV,25920.0,17.0,8.0,144.0,,,True,25920.0,EKPO,0.9808407301076051,C,Y,2330.930851905229,1.6409753197412813,418.0,FOR_MANGE_ORDRER,4151.0,-0.36976018348738793,10.162808729968926,8.331345424845724
4000457,Kat urin 3v hematuri Couvelair 70ml/Ch22,ZHAW,10050404,Urol. Kateter/tilbh,STK,C,,C,67.46,170,460.0,4.0,2.2788,NY_ARTIKKEL,26393.6,4.0,10.0,40.0,,,True,26393.6,EKPO,0.980418608334812,C,Z,226.14468186557173,2.0340960318201957,-1.7,OK,0.0,0.8236489886241034,10.180914722757587,0.0
4009078,"Slange sampling 2,6m",ZHAW,10050505,Oksygenbehandling,STK,A,,C,9.6,638,42890.0,24.0,0.204,AKTIV,193480.0,5.0,1600.0,8000.0,,,True,193480.0,EKPO,0.7813617947990524,A,X,5788.593309259168,7.409399435851734,-66.3,FOR_FÅ_ORDRER,7231.0,-1.5896352851379207,12.17293459541643,8.886270902072013
4038558,Sagblad sternumsag system 7,ZHAW,10030904,Gener. Kir. Instrum,STK,,X,,499.0,175,850.0,17.0,0.6951,AKTIV,523950.0,14.0,75.0,1050.0,,,True,523950.0,EKPO,0.49804849714377,A,Y,113.02898346090001,7.520195032931881,-6.9,OK,29.0,-0.36369955887569677,13.16915344748033,3.4011973816621555
