unit_id,condition,age_months,brand,cosmetic_grade,functional_grade,new_price_nok,ev_repair,ev_refurbish,ev_recycle,ev_dispose,optimal_action,optimal_value
738,4,19,ViksTek,3,4,3600.0,960.9043199999999,1065.1108100000001,162.24,-180.0,refurbish,1065.1108100000001
739,3,30,ViksTek,2,3,3600.0,-51.19679999999994,570.7130000000003,162.24,-180.0,refurbish,570.7130000000003
740,1,35,ElektroNor,1,1,4800.0,-897.2112,-385.0195,256.32,-180.0,recycle,256.32
741,4,5,ViksTek,4,4,3600.0,1366.92672,1243.4379799999997,162.24,-180.0,repair,1366.92672
742,3,14,NordicTech,3,4,6200.0,1354.1735400000002,1757.3992250000003,366.08,-180.0,refurbish,1757.3992250000003
743,3,24,NordicTech,4,3,6200.0,951.3762880000002,1558.4369600000005,366.08,-180.0,refurbish,1558.4369600000005
744,3,15,FjordLine,2,2,2400.0,-447.64559999999994,179.24000000000004,68.16,-180.0,refurbish,179.24000000000004
745,3,19,NordicTech,4,3,6200.0,1044.5137280000004,1619.18801,366.08,-180.0,refurbish,1619.18801
746,5,14,ViksTek,4,5,3600.0,1725.82152,1293.3734,162.24,-180.0,repair,1725.82152
747,3,21,ViksTek,3,3,3600.0,144.07872000000006,692.7705500000003,162.24,-180.0,refurbish,692.7705500000003
748,2,25,ElektroNor,2,1,4800.0,-723.3599999999999,74.17624999999995,256.32,-180.0,recycle,256.32
749,5,14,ElektroNor,5,5,4800.0,2663.736,1911.47,256.32,-180.0,repair,2663.736
750,5,7,ViksTek,5,5,3600.0,1975.6319999999996,1400.1800000000003,162.24,-180.0,repair,1975.6319999999996
751,2,33,NordicTech,3,2,6200.0,-431.79239999999993,447.90170000000006,366.08,-180.0,refurbish,447.90170000000006
752,2,25,ViksTek,2,2,3600.0,-640.92,38.03000000000003,162.24,-180.0,recycle,162.24
753,5,6,NordicTech,5,5,6200.0,3998.979999999999,2728.1850000000004,366.08,-180.0,repair,3998.979999999999
754,3,21,NordicTech,3,4,6200.0,1210.1265600000002,1669.4325875000004,366.08,-180.0,refurbish,1669.4325875000004
755,5,11,NordicTech,5,5,6200.0,3791.8799999999997,2642.9225,366.08,-180.0,repair,3791.8799999999997
756,2,18,ElektroNor,2,3,4800.0,-340.3871999999999,382.9474400000001,256.32,-180.0,refurbish,382.9474400000001
757,2,28,ElektroNor,3,2,4800.0,-518.9916,252.20480000000015,256.32,-180.0,recycle,256.32
758,3,25,FjordLine,3,3,2400.0,-220.36799999999982,285.7775,68.16,-180.0,refurbish,285.7775
759,2,18,ViksTek,2,2,3600.0,-620.6844,62.75120000000021,162.24,-180.0,recycle,162.24
760,2,21,NordicTech,2,1,6200.0,-655.6896,270.5475875000002,366.08,-180.0,recycle,366.08
761,5,3,ElektroNor,5,5,4800.0,3019.872,2058.815,256.32,-180.0,repair,3019.872
762,4,15,NordicTech,4,5,6200.0,2795.4975999999997,2351.8985000000002,366.08,-180.0,repair,2795.4975999999997
763,3,5,NordicTech,4,3,6200.0,1305.29856,1789.2909499999998,366.08,-180.0,refurbish,1789.2909499999998
764,4,18,ViksTek,4,3,3600.0,794.7098880000003,1017.6789920000002,162.24,-180.0,refurbish,1017.6789920000002
765,1,27,ViksTek,1,1,3600.0,-902.69328,-422.8792375,162.24,-180.0,recycle,162.24
766,5,1,ElektroNor,5,5,4800.0,3084.624,2085.6049999999996,256.32,-180.0,repair,3084.624
767,2,46,NordicTech,2,2,6200.0,-547.9875999999999,320.62280000000027,366.08,-180.0,recycle,366.08
768,2,36,NordicTech,3,2,6200.0,-448.03830000000005,429.43640000000045,366.08,-180.0,refurbish,429.43640000000045
769,1,31,NordicTech,1,1,6200.0,-886.35768,-326.37008124999994,366.08,-180.0,recycle,366.08
770,4,26,NordicTech,3,4,6200.0,2033.25216,2043.9191300000007,366.08,-180.0,refurbish,2043.9191300000007
771,3,17,ElektroNor,2,3,4800.0,379.2710400000002,1033.7306000000003,256.32,-180.0,refurbish,1033.7306000000003
772,2,26,NordicTech,2,3,6200.0,-233.6735999999999,590.2248200000004,366.08,-180.0,refurbish,590.2248200000004
773,4,18,ElektroNor,4,4,4800.0,1761.7570560000001,1641.0100639999998,256.32,-180.0,repair,1761.7570560000001
774,4,17,NordicTech,4,4,6200.0,2544.873216,2262.1982540000004,366.08,-180.0,repair,2544.873216
775,2,22,NordicTech,2,2,6200.0,-431.93319999999994,460.97960000000023,366.08,-180.0,refurbish,460.97960000000023
776,5,2,ElektroNor,5,5,4800.0,3052.248,2072.21,256.32,-180.0,repair,3052.248
777,2,18,NordicTech,1,2,6200.0,-474.6187,428.5166000000003,366.08,-180.0,refurbish,428.5166000000003
778,5,16,NordicTech,5,5,6200.0,3584.7799999999997,2557.6600000000008,366.08,-180.0,repair,3584.7799999999997
779,2,27,NordicTech,2,2,6200.0,-456.1112,431.73860000000025,366.08,-180.0,refurbish,431.73860000000025
780,4,15,ViksTek,3,3,3600.0,722.4288000000001,998.5199000000001,162.24,-180.0,refurbish,998.5199000000001
781,3,9,NordicTech,3,3,6200.0,1080.15936,1673.279525,366.08,-180.0,refurbish,1673.279525
782,4,15,FjordLine,3,4,2400.0,418.3008000000002,589.9288999999999,68.16,-180.0,refurbish,589.9288999999999
783,5,0,ElektroNor,5,5,4800.0,3117.0,2099.0,256.32,-180.0,repair,3117.0
784,2,17,ViksTek,1,2,3600.0,-654.1464,33.672200000000174,162.24,-180.0,recycle,162.24
785,1,31,ElektroNor,2,1,4800.0,-891.15168,-369.41755,256.32,-180.0,recycle,256.32
786,3,15,NordicTech,1,3,6200.0,568.0767999999999,1384.8526250000004,366.08,-180.0,refurbish,1384.8526250000004
787,2,25,NordicTech,2,2,6200.0,-446.43999999999994,443.4350000000001,366.08,-180.0,refurbish,443.4350000000001
788,3,26,NordicTech,2,3,6200.0,601.9180800000004,1370.3747000000003,366.08,-180.0,refurbish,1370.3747000000003
789,4,22,ElektroNor,5,3,4800.0,1316.5536000000009,1498.1144000000002,256.32,-180.0,refurbish,1498.1144000000002
790,3,15,ViksTek,3,2,3600.0,-148.96919999999983,563.8550000000001,162.24,-180.0,refurbish,563.8550000000001
791,3,16,ViksTek,3,3,3600.0,195.71712,728.3228000000003,162.24,-180.0,refurbish,728.3228000000003
792,3,8,FjordLine,2,3,2400.0,-183.74592,326.16319999999996,68.16,-180.0,refurbish,326.16319999999996
793,4,22,FjordLine,4,3,2400.0,208.4647680000003,505.9253119999999,68.16,-180.0,refurbish,505.9253119999999
794,2,25,NordicTech,1,2,6200.0,-504.40999999999997,389.72750000000013,366.08,-180.0,refurbish,389.72750000000013
795,3,20,ViksTek,3,4,3600.0,357.7326000000001,783.3515,162.24,-180.0,refurbish,783.3515
796,3,30,ElektroNor,4,3,4800.0,453.6134400000001,1042.9627999999998,256.32,-180.0,refurbish,1042.9627999999998
797,3,26,FjordLine,3,3,2400.0,-227.46431999999982,280.8301999999999,68.16,-180.0,refurbish,280.8301999999999
798,2,25,NordicTech,2,2,6200.0,-446.43999999999994,443.4350000000001,366.08,-180.0,refurbish,443.4350000000001
799,3,10,NordicTech,3,2,6200.0,440.0709000000006,1369.115,366.08,-180.0,refurbish,1369.115
800,3,26,ElektroNor,3,3,4800.0,412.34496000000036,1033.6064,256.32,-180.0,refurbish,1033.6064
